timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,-2.942798191856741,-2.2992872851665904,-0.7433723286561049,-4.324946977596776,0
1,-2.9569639438709974,-2.3237897502091944,-0.7301320747496263,-4.335467536938552,0
2,-2.9711329177306256,-2.34846393726406,-0.7159589976561169,-4.345826761775912,0
3,-2.985372133117811,-2.3740165731504224,-0.700910941777706,-4.356997532775075,0
4,-3.0010102610578695,-2.400401043280501,-0.6850433723549048,-4.368973222048853,0
5,-3.015475052170168,-2.426851263152063,-0.6722378964002735,-4.379690013592406,0
6,-3.030036272736634,-2.4548291818085364,-0.6624907957317647,-4.388112352241759,0
7,-3.0447616956921157,-2.4828499993470974,-0.6532876287948766,-4.395309374095133,0
8,-3.0584577440875957,-2.510936793506973,-0.6460007094296598,-4.4023007853902625,0
9,-3.07377261938084,-2.5405866665202126,-0.6419440130800436,-4.409077190112835,0
10,-3.089393956026761,-2.568841927953339,-0.639861717750408,-4.417784818604708,0
11,-3.1039499101305137,-2.597165501776962,-0.638498694405041,-4.42626189332746,0
12,-3.1200288146007393,-2.625579805438023,-0.6365989657910538,-4.434405578251256,0
13,-3.135115491220691,-2.653353070573859,-0.6380482187557786,-4.441132437457387,0
14,-3.15053625658601,-2.681946822816048,-0.6402157129109427,-4.44648422820491,0
15,-3.166355607565815,-2.711382953252963,-0.6431009442225293,-4.450453476260497,0
16,-3.181376129159461,-2.7424042201457226,-0.6454460902670349,-4.453031861598646,0
17,-3.198182360374998,-2.7735605989082432,-0.6484449169741717,-4.455336297304251,0
18,-3.2153977564813925,-2.804876038093385,-0.6532904177660854,-4.4574547903035695,0
19,-3.2355477505689576,-2.8355864146457743,-0.6586043827152943,-4.460456702280312,0
20,-3.254793995557261,-2.8671547015369168,-0.6668955152557245,-4.465364690341325,0
21,-3.277041896292089,-2.8973760083046147,-0.675648993212538,-4.471097345998605,0
22,-3.301035042714974,-2.929186182823117,-0.6874934028963215,-4.477604314057722,0
23,-3.324196994568684,-2.9611000788159707,-0.7011131080451634,-4.483856039380248,0
24,-3.3452101702203723,-2.992386352556764,-0.7151342817044606,-4.489949515104415,0
25,-3.369237583660689,-3.0230665797633662,-0.7269259537445873,-4.494856118112846,0
26,-3.3936982029797944,-3.053161233793329,-0.7377410252065761,-4.497498027244106,0
27,-3.4173305400922045,-3.0826558391223244,-0.7501457836571936,-4.49993169122977,0
28,-3.4440344556053075,-3.112221158485543,-0.7615633785181526,-4.5,0
29,-3.4699063494187454,-3.1425277867500006,-0.7745588671144192,-4.499806241630423,0
30,-3.49878592658426,-3.1727729008917684,-0.7891261980690458,-4.497240198050724,0
31,-3.529409960030155,-3.2029414578336626,-0.8026882126725214,-4.495433041772008,0
32,-3.5605154823890075,-3.232332033425209,-0.8166122039192887,-4.494381429452208,0
33,-3.5920403150884512,-3.260962438532661,-0.8322648007137665,-4.494083858066956,0
34,-3.6213389489565433,-3.289603556668588,-0.850954411199448,-4.492433656706227,0
35,-3.651044085004614,-3.3167980191495916,-0.868788682421882,-4.489430513164052,0
36,-3.6786230555039166,-3.3447551750450843,-0.8869580320193284,-4.485025099790327,0
37,-3.70670280378306,-3.373490862506011,-0.9053957215021311,-4.478138145983971,0
38,-3.7353268792215477,-3.4022677604313207,-0.9241524631927565,-4.469795552661335,0
39,-3.7631575427739485,-3.431102544564946,-0.9420218209508746,-4.463129676926092,0
40,-3.7888541950118,-3.4592578770546503,-0.9603081182326392,-4.457062077996309,0
41,-3.8123925511455226,-3.4881560682227857,-0.9815714672062068,-4.450467957448977,0
42,-3.838908104419084,-3.517746187484446,-1.0032893299477732,-4.443301005649975,0
43,-3.8683742662435225,-3.5472242827916105,-1.0267669698481197,-4.435515743770559,0
44,-3.8956024416298516,-3.575820404244908,-1.0519358821325224,-4.427115914713028,0
45,-3.921825417353153,-3.6035517690075434,-1.0800439338774925,-4.417125152524748,0
46,-3.9495942239955237,-3.630401083795573,-1.1059408334205627,-4.405595969351196,0
47,-3.975035238380978,-3.6570367446502647,-1.132247669958807,-4.391502706508831,0
48,-3.9993758458003437,-3.684127442556891,-1.1590127969069997,-4.379061313580807,0
49,-4.023782059464548,-3.7116567686751925,-1.186165756971906,-4.366218324300224,0
50,-4.048217378535228,-3.739609576390469,-1.2135763648562041,-4.350921001955239,0
51,-4.073965660299022,-3.767251833410949,-1.2424883963223248,-4.333173451925797,0
52,-4.098409448793444,-3.7946377700141034,-1.271692627639207,-4.315084986041893,0
53,-4.124093721785057,-3.8203139940168414,-1.3011766761966737,-4.298765621676351,0
54,-4.148341734187561,-3.8457064359735487,-1.3321250129328825,-4.282066201249218,0
55,-4.172437332937259,-3.871521290843153,-1.3632101113267092,-4.262838307360141,0
56,-4.193821266215672,-3.8970257570431937,-1.393162975343168,-4.2431458137912195,0
57,-4.215036367498904,-3.921487511014581,-1.423343631600376,-4.220839360822775,0
58,-4.234782578989383,-3.9456818538867804,-1.4524804991261973,-4.196952615962646,0
59,-4.2517589214405636,-3.9695967148243367,-1.483128449104802,-4.171441156085951,0
60,-4.268446202337598,-3.993906849254024,-1.5126993189120816,-4.1464155746374605,0
61,-4.28468484214631,-4.016373908802702,-1.542490492464915,-4.121929968307016,0
62,-4.300316368614331,-4.037740553689407,-1.5726014272820152,-4.098040565355166,0
63,-4.315242886521931,-4.058782977937519,-1.6031310751120462,-4.074757331560551,0
64,-4.32936797520823,-4.079557765284973,-1.6353753036724663,-4.053121650911182,0
65,-4.343858223468663,-4.0986140198716825,-1.6667434270407648,-4.031041909524754,0
66,-4.359942821867236,-4.11666013899077,-1.6997867915483835,-4.008485959677536,0
67,-4.376273933449323,-4.1351582160829885,-1.735742288756525,-3.9875294838019295,0
68,-4.394089302506741,-4.153377458038824,-1.7732774413151486,-3.963978799427355,0
69,-4.412109104123303,-4.17206184594319,-1.8110609419384562,-3.9378525224505454,0
70,-4.427795821274563,-4.190516494266981,-1.8490766911007612,-3.9113228789401147,0
71,-4.441135310944702,-4.208047094848394,-1.8859927520911368,-3.8865627744254043,0
72,-4.45337546543723,-4.224679187201145,-1.9256194421727053,-3.861485846067965,0
73,-4.461923028132728,-4.241878316874292,-1.9666848903986816,-3.8371426531154262,0
74,-4.4706093707795205,-4.258883267733015,-2.0079775545116885,-3.8125269075978494,0
75,-4.478105692630148,-4.275653559080979,-2.0482856059264463,-3.7877588624327094,0
76,-4.485726851332176,-4.292869468943037,-2.0889083412844003,-3.7618814600376256,0
77,-4.4922095868499525,-4.309806264628809,-2.1298882174145017,-3.734917635437697,0
78,-4.496233723033681,-4.325739815216318,-2.173839347317706,-3.706889303512681,0
79,-4.497800551156955,-4.342106209791196,-2.219490947533514,-3.679924329811914,0
80,-4.499494197860557,-4.358868831016171,-2.2630013210608437,-3.6519379477693135,0
81,-4.5,-4.375272372216898,-2.306925820872139,-3.622951253102468,0
82,-4.498064891307795,-4.389841954328079,-2.3512473376294323,-3.592984144863478,0
83,-4.495077836261535,-4.403295876082588,-2.396007366573864,-3.5630846124823785,0
84,-4.492370723774134,-4.415631965140573,-2.442562470148483,-3.532193625829393,0
85,-4.49121984123903,-4.426127566159727,-2.4908956576194727,-3.5014546168180547,0
86,-4.491645260506151,-4.4362531659095,-2.5422474458247732,-3.473040240133237,0
87,-4.488508101797661,-4.446039448294321,-2.59277588682975,-3.4437854056680144,0
88,-4.484473668830665,-4.456237781395886,-2.64246548407365,-3.414737606573671,0
89,-4.478365670115178,-4.465338881498353,-2.6938116493775333,-3.38586642924715,0
90,-4.4715306879993655,-4.473341111561963,-2.7455413148043046,-3.3550342192960345,0
91,-4.463936939307125,-4.48027629393294,-2.798952887509246,-3.3243629779893946,0
92,-4.452972102906355,-4.486142009902695,-2.8526556263735063,-3.2959744457937825,0
93,-4.4386634914217815,-4.4909354334316385,-2.9065147488225462,-3.2667492216535714,0
94,-4.42235731406931,-4.493933159637013,-2.959197538544534,-3.239887357529514,0
95,-4.4054587276378845,-4.4973250134725635,-3.0133158781989278,-3.2132993027914596,0
96,-4.388112587016983,-4.499599809450218,-3.0650230900236712,-3.1880314213425507,0
97,-4.370346129662433,-4.5,-3.118125952754413,-3.164053189852708,0
98,-4.352128149711394,-4.499994996806224,-3.169972687484827,-3.1413348752591013,0
99,-4.333546736996964,-4.499546733725024,-3.2204815540732117,-3.1198958822509444,0
100,-4.316011256583625,-4.4993378887281175,-3.2734564344388417,-3.097697689170662,0
101,-4.298291801568352,-4.497138111978519,-3.325046859635983,-3.075836256346387,0
102,-4.280479461979947,-4.49517231292295,-3.3778600473554823,-3.0553585142615978,0
103,-4.2639861807924335,-4.491964551892581,-3.4293012731873955,-3.035204935931799,0
104,-4.245002177242285,-4.487479007547325,-3.4792869137909084,-3.01328594458043,0
105,-4.22872195445456,-4.481679669519673,-3.526475028545984,-2.9928004137207282,0
106,-4.212596838082963,-4.474564213020869,-3.5708359158850373,-2.9748406445193853,0
107,-4.195398497858371,-4.466884189046882,-3.612336637025917,-2.9562381942797638,0
108,-4.179799302812125,-4.45867173180261,-3.6535721471601006,-2.9379881593709745,0
109,-4.161987902985302,-4.449239557276348,-3.691993284278551,-2.920103811285029,0
110,-4.144515334912198,-4.440060758874349,-3.7275608044582755,-2.9005388819861078,0
111,-4.127290597108233,-4.430381879782935,-3.761488986833727,-2.8835163433864706,0
112,-4.1076991651543135,-4.418730079756083,-3.7936752689629873,-2.867969003415129,0
113,-4.088345934137935,-4.406546090570795,-3.8240749723291954,-2.85175228467586,0
114,-4.069252891380443,-4.393831145103111,-3.8552144216104844,-2.834826438416446,0
115,-4.050500334387683,-4.37990100279209,-3.884478057056736,-2.8192565674888534,0
116,-4.030846863387758,-4.364037554394113,-3.9157091420330534,-2.803971804913658,0
117,-4.010250525932291,-4.346995967281907,-3.9488673223721005,-2.787948780531744,0
118,-3.9925693584787116,-4.3295313923323,-3.9826598082806326,-2.7723173714866896,0
119,-3.9752971583871815,-4.313120022090629,-4.0170529242786825,-2.7560511644134382,0
120,-3.957187866611309,-4.294818152739216,-4.049443685275177,-2.7402285951176593,0
121,-3.9369333360850542,-4.2768239350853055,-4.078544385840197,-2.7238201773020734,0
