timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,0.23144550386126966,0.29328759463482523,0.2898609251410654,0.3110216592792226,0
1,0.3771571959037168,0.41080103608658336,0.4559881261115572,0.41669952507573316,0
2,0.8993491066655885,0.8863305758311223,0.9209336451659579,0.8503073476324523,0
3,1.5190315001539545,1.6253825671886661,1.5441838003718455,1.66128533171537,0
4,2.4887499275524836,2.560049956479323,2.4755729023756996,2.44435928038876,0
5,3.47220226571236,3.494811423820641,3.4800147757876565,3.5244817592224607,0
6,4.655977684373743,4.5440153967529415,4.654196487388869,4.549393005150089,0
7,5.560298123582221,5.558337032131839,5.588253819389246,5.566098017570514,0
8,6.432913512991321,6.392379194751344,6.434381590677763,6.398223187972933,0
9,7.004275147833652,6.970486431551551,6.89164546683709,6.848767449566561,0
10,6.833828084413355,6.783269609942685,6.902826450434723,6.940064812181625,0
11,6.239249724189775,6.150219414533212,6.283318783605288,6.264405179963222,0
12,5.031546259262062,4.993697535105235,4.955311337339595,4.947972234273788,0
13,3.4110299639855115,3.3257082128976747,3.4096298502420845,3.480275276482308,0
14,1.6207213075260516,1.6256913164990283,1.6825300629301567,1.53765553646652,0
15,-0.2267838867523199,-0.19496894237187642,-0.16847126775538096,-0.21853300056071495,0
16,-1.8125320840602632,-1.7790995214044472,-1.6762769872183663,-1.8083400432121273,0
17,-2.673317425684917,-2.807178482554343,-2.6836905163347584,-2.7565201344428307,0
18,-3.10633270797982,-2.9394478805646203,-3.0036546426487627,-2.971359776585184,0
19,-2.756829512389493,-2.7950430888838627,-2.737767584589713,-2.639192291576055,0
20,-2.0040884561608965,-2.06205274955669,-2.0358040912721003,-1.9405830553160184,0
21,-1.1151052306498577,-1.0219441248824288,-0.9918978449342777,-0.988875903106707,0
22,0.14724771553838015,0.19003745109754758,0.1788018229609552,0.13164752084690423,0
23,0.989941771372415,1.0146395599878189,1.0307616774854234,1.027511238111896,0
24,1.4824729031358261,1.5223973879787738,1.5536968975462362,1.4660161869350008,0
25,1.5228980935430454,1.6006292769652106,1.5481394100011112,1.5145353688030456,0
26,1.2738121861133624,1.2522705019804714,1.3288331460151623,1.2778009305395568,0
27,0.804384884770277,0.7430796534810071,0.8373980789657481,0.762609625758656,0
28,0.18012433387634946,0.15882220115693782,0.19843942075039053,0.27433898207718166,0
29,-0.38943445253578407,-0.3307001350296451,-0.27736103256621447,-0.5301210184869116,0
30,-0.7250117595109158,-0.6771321497108853,-0.6721802463026689,-0.8106454762036936,0
31,-0.6882291597304879,-0.7446638417723491,-0.8637444981663447,-0.7293064323125547,0
32,-0.6883389050052371,-0.6679682366885539,-0.6993514621318513,-0.6494138285258031,0
33,-0.3919050375587606,-0.4615910283251218,-0.349363238470574,-0.522050799479168,0
34,-0.08934225417305292,-0.11776945441115695,-0.06268226091042575,-0.19101611503513938,0
35,0.1660404752239358,0.13928785666455426,0.09585298658935264,0.1103776230945827,0
36,0.257617068054214,0.2918334388433592,0.296528608803693,0.3224677379906214,0
37,0.2825094484103881,0.36959791490578514,0.30093835366859234,0.4503921149637221,0
38,0.1375376174194765,0.282012055291844,0.24048876968741478,0.29088685307241513,0
39,0.12690220121169288,0.1446687630959923,0.2717513694451721,0.1232054780568792,0
40,0.07112554177566768,0.12122471328073256,-0.013274241638631334,0.04191436462971657,0
41,0.028776456055792675,-0.0771406594744133,-0.044284495071831284,-0.06323165390511949,0
42,-0.05753410475063258,-0.06378108821418516,-0.1412296364404391,-0.19110414807503506,0
43,-0.1986826797902293,-0.0992738513528207,-0.2513140172598501,-0.027915856558997573,0
44,-0.07728939234249638,-0.06733297231286393,-0.04315762806909927,-0.009113366116518348,0
45,-0.13098223324437527,-0.06626939656483213,-0.037106940378969014,-0.04212039486003418,0
46,-0.025372812619239193,0.03335336012010083,-0.04615397459580256,0.04587941040887786,0
47,0.11725103435784688,0.012723274966237852,0.05847796631446236,0.07027387753679293,0
48,-0.05984309238544031,0.05216687402242741,0.02027119017088832,0.04626400751158796,0
49,0.007490971716479191,0.025349726620884167,0.08365068605989467,-0.007815205645140547,0
50,-0.020851988848018133,0.0223596198998786,0.08155317088474846,-0.09556387990727659,0
51,-0.06834269073564443,-0.009926222560787307,0.042032037109561375,0.13461776728078478,0
52,0.09542728155572618,0.04270380339973396,-0.010196141935266545,-0.03437515998818451,0
53,-0.12461481712471068,-0.020484275631800705,-0.08767309361512161,-0.07236686794698521,0
54,-0.0451234883580729,-0.005678319642151283,-0.06637914579904017,-0.011265778498248967,0
55,0.0038652159010962505,0.055696972987546924,-0.00922055659336387,-0.04453716968179571,0
56,-0.022457032316259125,-0.14937133050452261,-0.03170188675383044,0.06107946770109654,0
57,-0.03305393214749955,-0.008104011631197814,0.020287574136636125,-0.01872696532257308,0
58,0.03796747880639923,-0.005773932701301883,-0.06153423395300816,-0.025768496717058175,0
59,0.008418507677999341,-0.024494641472544938,-0.05980578372511629,0.048929436340738694,0
60,0.0013018398525898166,0.056872961095722145,-0.05891038012279676,-0.08449132525145911,0
61,-0.05713402318247771,-0.06670559540644787,-0.04793144053686696,-0.08037526967718514,0
62,-0.03522670563263364,0.039499007243252386,-0.03175068964741184,0.0008368142590273846,0
63,-0.05030283208612618,-0.11070429403702974,-0.007962674867551237,-0.029620754824829107,0
64,-0.09643287294397652,0.03147010909955153,-0.08462241792750133,-0.05778648213994896,0
65,-0.017487164854647776,-0.0029641048869953543,0.017670737374944973,0.03204817702025309,0
66,-0.014045417900416345,0.009046738108092313,-0.05354887429008094,0.09946981317772659,0
67,0.09752823363310816,-0.028915275616059288,-0.011303477037142342,-0.07312975989863432,0
68,0.03172546612545954,0.005462909252732096,-0.0511650385938868,-0.04520548073165809,0
69,0.0016508383446972646,-0.04485684340139702,-0.010053004768120955,-0.022954529325072616,0
70,-0.09172346545765456,-0.08154499029560805,-0.037402261813564194,-0.06896944409882871,0
71,0.024978266194662854,-0.04247068585004643,0.04243026065309579,0.008499487981919242,0
72,-0.012216830121172414,0.012922771988916034,0.02338438988301837,-0.008527309648304733,0
73,0.06238366861118143,0.01625813224123989,-0.03958982399210745,-0.08138372744164765,0
