timestamp,value-0,value-1,value-2,value-3,value-4,value-5,is_anomaly
0,12.314437499641002,12.402056574134008,12.375296919403045,12.447623174528966,12.430519941937181,12.436955181696938,0
1,12.463092316855882,12.370419565170678,12.358544646249397,12.338305029703488,12.358980863011766,12.363803214815007,0
2,12.413603824791215,12.361126573463737,12.405576288113243,12.297600018627861,12.37735127284145,12.441540512114459,0
3,12.302354544832607,12.384225407827598,12.391993352919252,12.425393483807502,12.45697878658072,12.465543589740404,0
4,12.406658867882573,12.386369907266031,12.325931185176593,12.446430263320108,12.369239820946081,12.428469049620972,0
5,12.52907995019225,12.452124546508898,12.51555317315621,12.362375798826976,12.487114024003622,12.415198114267861,0
6,12.32285497477173,12.3872382774973,12.381449796759942,12.392501688607206,12.387081734879255,12.404775955530722,0
7,12.378988932401974,12.395179780167888,12.391773965342379,12.430294101819086,12.415595898688055,12.421772562038374,0
8,12.355054123514188,12.28552937290409,12.453815417717468,12.401374688761754,12.445428557896152,12.429227320338551,0
9,12.386801964793111,12.389828881797566,12.42597375048417,12.292386999657618,12.412674305905842,12.351584863110018,0
10,12.443559244179843,12.471172142779555,12.344215557228884,12.349913190242749,12.37336187749234,12.423631702636932,0
11,12.43575988304614,12.45635873706384,12.420910276544884,12.322965342904546,12.470935218559683,12.331009062435163,0
12,12.43995824365811,12.43086112919858,12.522299153641717,12.476443694882287,12.436272100634659,12.362176620480199,0
13,12.39747384628396,12.458344126477037,12.400059308913251,12.435922481468717,12.4815523881629,12.365331454804354,0
14,12.336426820532918,12.3971045268242,12.441026755975777,12.337878867067474,12.360364153365573,12.44706423633395,0
15,12.509181599942222,12.482063503031016,12.490852532413985,18.65544726986197,12.39622592512728,12.325373742915648,0
16,12.523662809289076,12.458051232032874,5.8086325521318845,18.63911701942135,12.46193182955863,12.40926087960636,0
17,12.438451778414755,12.305853541977124,5.825550798348752,18.738854596908002,12.400562182555543,12.33941385980783,0
18,12.426944599553602,12.325187962475734,5.837085826227203,18.716782515306598,12.360582768912119,12.473208750669151,0
19,12.418441606536376,12.268062038136266,5.918569312281564,18.725465199849502,12.40358995802255,12.381171550251642,0
20,12.457526345711502,12.450895253727246,5.783993019736607,18.734912242997115,12.403480482054066,12.338320206687435,0
21,12.442510549041963,12.318763164661267,5.7943694834427735,18.792416528231353,12.495403488358876,12.446186045579928,0
22,12.351647244350184,12.409091406635818,5.778607733991812,18.655584755275562,12.430494278457527,12.502509546110193,0
23,12.524040750594084,12.462107970417932,5.703284104311149,18.692080359462214,12.399771623314825,12.37433573824107,0
24,12.28328792621492,12.415274176740896,5.783419989062618,18.72452321196534,12.327078240793925,12.413240418595192,0
25,12.369952015563305,12.329485898638266,5.7906970992929825,18.738103798034963,12.398790909713243,12.33283900251775,0
26,12.348899506438109,12.422083837411776,5.856924981785241,18.71835188497152,12.392366128404985,12.318487285720781,0
27,12.305898747961868,12.341136126112108,5.792211546503263,18.671917781135782,12.40557302599649,12.385268761912789,0
28,12.277874822772707,12.419299911921886,5.81008276298525,18.783846810410367,12.449775173077052,12.471442485970952,0
29,12.368420810639035,12.56405030667468,5.7893957850169,18.771577950610524,12.392605921108172,12.392695120644666,0
30,12.370773840596799,12.308427040837346,5.834938806437009,18.662787226762635,12.29097387553024,12.35007056546699,0
31,12.436960375580515,12.301308399948269,5.735857822908203,18.69565759236349,12.41157927602286,12.429049425820175,0
32,12.414809310824385,12.407333870247706,5.747299921007826,18.733976838582116,12.50475483381976,12.452895433942711,0
33,12.446233353680066,12.34031401946722,5.82527413481004,18.689933434392124,12.412009178253442,12.334798755664917,0
34,12.377870064931267,12.36432496886558,5.81219903809554,18.760228980991688,12.358875442819809,12.405482774169029,0
35,12.422086131484493,12.440255856479682,5.855379338327893,18.695981040996454,12.47088597569754,12.390791804477885,0
36,12.333046135767978,12.485892837774754,5.859736987729996,18.768874580285992,12.381647366045122,12.384477176143303,0
37,12.392294789486796,12.416809000919748,5.902271040079271,18.79646774912028,12.285803625729297,12.47823751932482,0
38,12.363206128386052,12.435832261019783,5.777531873717726,18.595617951775036,12.381169860336545,12.404882306218807,0
39,12.435394876522878,12.446749298069879,5.885252593090839,18.672118607999767,12.373619967578922,12.319757564395186,0
40,12.490571273780938,12.401412061084374,5.808170057566981,18.67007369624677,12.342332735067933,12.389657791082158,0
41,12.472088386194136,12.366235935735881,5.778461468773833,18.671031595558098,12.430974125737709,12.473928538505122,0
42,12.462145156769799,12.336621111761781,5.878770504056399,18.72474028559828,12.359120493504573,12.386349200146922,0
43,12.448477796559741,12.404148836357054,5.733594993415479,18.731412958007603,12.308108786871394,12.48174832146184,0
44,12.387019104800055,12.369776494989166,5.866444958163217,18.76961220876361,12.36861558869959,12.356934001632732,0
45,12.333495728798491,12.342776436312745,5.867377805178202,18.81120727335947,12.401057561355938,12.483315709684128,0
46,12.430765212480953,12.392640895115335,5.803369980460202,18.738883365611763,12.384794764332176,12.426533811135036,0
47,12.373836079953406,12.403275153061008,5.786751723076507,18.745467587230234,12.434593100426076,12.42037517707268,0
48,12.408924799189942,12.453261644036461,5.844160750851172,18.74693001360532,12.309487428047266,12.326707218966126,0
49,12.37304800181415,12.384878720770507,5.8748738098252895,18.73099514417131,12.442284027870215,12.46748999814852,0
50,12.418572426299162,12.280202338289579,5.938865757250738,18.731674815747496,12.419907222774828,12.319353983281141,0
51,12.435720821987502,12.344143394218232,5.818909756122104,18.74640807383005,12.369957437523345,12.369006272709855,0
