timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,-0.21017496456960028,-4.5,-4.5,-4.5,0
1,-0.20279351410525415,-4.456576330625213,-4.485666768620747,-4.48973177645923,0
2,-0.1959302720587226,-4.412652576046655,-4.471768506275579,-4.478206393205211,0
3,-0.18971769504893166,-4.368253398993039,-4.458701616625858,-4.464494981938599,0
4,-0.18182292682447,-4.323440367239863,-4.445719255081901,-4.45138848935899,0
5,-0.1722616886649977,-4.279057454319801,-4.432848679543925,-4.4388993393293585,0
6,-0.16227693407127908,-4.23677068701067,-4.419729836423157,-4.426999524960893,0
7,-0.15316365460848425,-4.1948783932446,-4.406371771572536,-4.414721950216606,0
8,-0.14492782172226648,-4.152500947029505,-4.393557115785693,-4.402981899657606,0
9,-0.13634165268675424,-4.109618439081341,-4.380554935636587,-4.3909413177823255,0
10,-0.1274058986928781,-4.066247794876776,-4.367003331541128,-4.379602161884656,0
11,-0.11923928937816242,-4.023226983610595,-4.353648481235386,-4.367145317644592,0
12,-0.11178216677463393,-3.9796700427499454,-4.340866519592344,-4.35448905422102,0
13,-0.10743682882377881,-3.9380967369428213,-4.328276857800867,-4.342551932152314,0
14,-0.10378985659357642,-3.895974745655412,-4.315868369465411,-4.3285748519147935,0
15,-0.10206641962773477,-3.8532772920254645,-4.304034138333678,-4.313475702931932,0
16,-0.09990643642476749,-3.81083740251497,-4.2916536256300315,-4.298129195103099,0
17,-0.09976357132960079,-3.767802951676396,-4.2794885969859155,-4.282511521054957,0
18,-0.10045096651082641,-3.72496589494009,-4.267543609473563,-4.264801690950005,0
19,-0.0995482678771582,-3.6839791073004147,-4.255805518335127,-4.246897781117573,0
20,-0.10185595521594148,-3.642305135372129,-4.245017740805883,-4.227018842904986,0
21,-0.10495056250575119,-3.6016353969321084,-4.235184768509243,-4.2070184106128385,0
22,-0.10758373778903274,-3.5611544759068874,-4.226311672721479,-4.186952610882415,0
23,-0.1121446049063144,-3.521692226150474,-4.217277455988043,-4.16687738055281,0
24,-0.1173821353517619,-3.4815330606750843,-4.208456720306728,-4.147747049126777,0
25,-0.12316538647918529,-3.4431903992005535,-4.20022371839805,-4.128719480722788,0
26,-0.1282410624433663,-3.4041646621695874,-4.19219591716368,-4.109808602356041,0
27,-0.1349937592639323,-3.3652851257191876,-4.184360184158557,-4.0919265995378655,0
28,-0.14211307015981545,-3.3265192140935373,-4.177477291800308,-4.0741890871104705,0
29,-0.1494644323925507,-3.2861883347310794,-4.171181914059667,-4.055669029146963,0
30,-0.15455956474378096,-3.246803434860969,-4.165495929578055,-4.037277353042193,0
31,-0.1597237380337433,-3.208330324848157,-4.15966701568637,-4.019924542313919,0
32,-0.16481821090298343,-3.169874176275221,-4.154438389929812,-4.001783594241825,0
33,-0.16970411597481405,-3.1322632383734716,-4.148669794538385,-3.9837640829501533,0
34,-0.17435319854229192,-3.0946423571708865,-4.143507692211182,-3.9658764841358365,0
35,-0.1776160696879967,-3.05780222354256,-4.138954569947397,-3.9463335287433146,0
36,-0.17946341757079232,-3.021750448454741,-4.1346084463934805,-3.92608339065191,0
37,-0.17980954644246916,-2.984850041445955,-4.130823819222158,-3.907013495325452,0
38,-0.17739123637354415,-2.948793381728892,-4.127198360857797,-3.8881892530748954,0
39,-0.17458330988667603,-2.9135896061204543,-4.123716494230792,-3.8696164225243885,0
40,-0.1712976339588439,-2.8792877246728423,-4.120749402019665,-3.852283341056514,0
41,-0.16867884874665706,-2.845937946993371,-4.1175417137615415,-3.835339410532155,0
42,-0.16552094007900253,-2.8118685689653447,-4.115238141159302,-3.816992607619054,0
43,-0.16420405951195316,-2.7770528401255286,-4.112713276593681,-3.8000257669989628,0
44,-0.16470406842406282,-2.743147654774421,-4.110354658111239,-3.782602383411646,0
45,-0.16582449025039114,-2.7101653792769973,-4.1085494494379295,-3.764681565057683,0
