timestamp,value-0,value-1,is_anomaly
0,1.0095561023204218,1.2238274128477753,0
1,0.9791056337869385,1.2829001837186074,0
2,0.999584307227685,1.3968531124012482,0
3,1.0520552491017272,1.3319304062855404,0
4,1.0364613510534382,1.3566288053271125,0
5,1.0331471786609294,1.2155013997597734,0
6,1.0741209870634483,1.3136467266357676,0
7,1.1405194191569727,1.3525092343389635,0
8,1.1216806970296391,1.2456745201957142,0
9,1.1545173729640024,1.2927674572371162,0
10,1.2114636964046108,1.2161861332129085,0
11,1.1497554742755962,1.2960843253879821,0
12,1.1248497708560208,1.2805900900945244,0
13,1.180330503034823,1.3617264728196299,0
14,1.1757047211624823,1.3287743189877712,0
15,1.211229412736882,1.2577258180310484,0
16,1.1783443609726718,1.2647708657507413,0
17,1.2541435610957425,1.3490421342491474,0
18,1.2549206090830336,1.3149795589036288,0
19,1.2308824190928387,1.1986055562812534,0
20,1.272873710406629,1.31464311494373,0
21,1.3649846019052003,1.2288640614541588,0
22,1.3234798665309924,1.3180231714624888,0
23,1.3077380945036734,1.309920532918387,0
24,1.3062722836396863,1.3332238415504425,0
25,1.3727811490852657,1.2691768951123286,0
26,1.3891901356241674,1.330257538776579,0
27,1.3362828862375788,1.306609620589222,0
28,1.3624405510297932,1.3396611014209272,0
29,1.446751235584833,1.3525122471148723,0
30,1.3766271598986104,1.2658726867881953,0
31,1.4103302626283543,1.266862884287568,0
32,1.4882383927553164,1.35569279857012,0
33,1.455980194962277,1.3874424096369609,0
34,1.4470431964705384,1.3152714661404323,0
35,1.4404591904290853,1.2630156471987157,0
36,1.3857968549944109,1.2202628581077584,0
37,1.4357098418660061,1.3834997747646653,0
38,1.5040289904338697,1.3149258726244362,0
39,1.5388052315908012,1.3113515278487746,0
40,1.5267711025969994,1.3804614151948775,0
41,1.5455812829454243,1.3563622968046722,0
42,1.4801271908196458,1.3233114716580072,0
43,1.4696667380314512,1.2796621087065867,0
44,1.4817179527896518,1.3314382729956213,0
45,1.5039421913330817,1.3054895847086896,0
46,1.5668704519383936,1.3514764224863602,0
47,1.5841791142525135,1.301880975625144,0
48,1.5915468897442149,1.2802947933280786,0
49,1.5614220344999938,1.266237392019895,0
50,1.5674847832780738,1.3875728317417289,0
51,1.6080901646165446,1.3024471022609507,0
52,1.5708999539855024,1.277259738957639,0
53,1.573742109453811,1.3514823428920208,0
54,1.6494730486759877,1.308166872762761,0
55,1.6013150396164473,1.3218186255310078,0
56,1.6381367561632876,1.3013804104513498,0
57,1.604009812144779,1.3578945670005544,0
58,1.673640899821077,1.300501189564846,0
59,1.6401803515870574,1.2610227301781765,0
60,1.6157980778775551,1.3180150146911271,0
61,1.5836522948584988,1.3082500278611062,0
62,1.604323807407118,1.2621192382605795,0
63,1.6256251388846024,1.3189983691108456,0
