timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,-4.152041479264791,0.3565846423396044,-0.8114869515714882,-0.32754076082319594,0
1,-4.1331239993960445,0.35629118686525274,-0.7912514878449506,-0.3361569134564215,0
2,-4.113372260268571,0.35750004547527636,-0.769527619402449,-0.3441269196150776,0
3,-4.095048581140819,0.358752433100507,-0.7462835155273067,-0.3522630214738627,0
4,-4.07890630127676,0.35998055526829953,-0.7206238751456839,-0.362116845686439,0
5,-4.063453684029424,0.36187756447929065,-0.6952283404629722,-0.37143901936204315,0
6,-4.047934536088154,0.3630513026343296,-0.6701069356818914,-0.3817814157220527,0
7,-4.033835821896859,0.3635324788917509,-0.6426000582644049,-0.39089392327465955,0
8,-4.018889899716799,0.36401386081013154,-0.6153906910694538,-0.4002571897977816,0
9,-4.006123065995942,0.3644602520348492,-0.5876691880720204,-0.4106117896657362,0
10,-3.9940709070378704,0.3648366365991036,-0.5595310501329935,-0.42273351667009185,0
11,-3.9827760066376605,0.3658363222055234,-0.5327998252366282,-0.43514580738421027,0
12,-3.972244739322455,0.36745824015215023,-0.506630273560505,-0.4478856342635944,0
13,-3.9617103006634857,0.36966971291890927,-0.4801790555689174,-0.46172906016940396,0
14,-3.952683526829429,0.37171102778498977,-0.45437129195103343,-0.47597316210807117,0
15,-3.9444636886742837,0.37285540598471734,-0.4292703370576394,-0.4914284146846617,0
16,-3.9385939442215605,0.3738643929682146,-0.4058047927556969,-0.5073566885970431,0
17,-3.9343028671002886,0.37480431362458244,-0.3821935738544624,-0.5252728068785202,0
18,-3.929309779401028,0.37640443388645295,-0.3583832170464958,-0.5436992859096144,0
19,-3.9266278381623057,0.3779387853255134,-0.33522488274294027,-0.5626371212485979,0
20,-3.924710179604656,0.37798611028695106,-0.3109806033975371,-0.5813120671057201,0
21,-3.9227453809274087,0.3786661640097644,-0.28571998313951763,-0.6012713195985142,0
22,-3.9214282070537374,0.3785244555476899,-0.25951184957016005,-0.6210339848509843,0
23,-3.921486657693829,0.37825748329289066,-0.2315200293245252,-0.6421454230331389,0
24,-3.9221743715929422,0.37644290390831436,-0.204441667468517,-0.6646021201558896,0
25,-3.9235152603089407,0.37447128266932683,-0.17748019924346448,-0.6876608235049575,0
26,-3.925566571917942,0.3723424747879691,-0.15247016898280874,-0.7113864124475457,0
27,-3.9291212284838726,0.36936106797146495,-0.12763153549318984,-0.7365475849046073,0
28,-3.9334286151412643,0.36549373647792827,-0.10385578967165876,-0.7623292891789677,0
29,-3.9377022674523228,0.3621300575266222,-0.08026748242707527,-0.7886550430821224,0
30,-3.944170752111085,0.3599652277411538,-0.056894894527936835,-0.816256473004102,0
31,-3.951274675421172,0.35615380224158866,-0.032942860852254174,-0.8428717268155601,0
32,-3.9589275564854303,0.3520868770858985,-0.007574003468097779,-0.871517885444868,0
33,-3.9678135984953173,0.3476995645481087,0.017420615931019956,-0.9007053912375744,0
34,-3.9771085544447575,0.34299262357013216,0.04201834178409625,-0.9304576608608426,0
35,-3.9874960100104087,0.33657622868136805,0.06529319591288552,-0.9600226210901437,0
36,-3.9989228750207824,0.33060171022539553,0.08895023433919436,-0.9908998980913972,0
37,-4.011336425285473,0.3236789658844206,0.1120653015576174,-1.0223352432386286,0
38,-4.023175841198743,0.31723176478272563,0.13375583390166046,-1.055122128249914,0
39,-4.035159162764104,0.31056600138588575,0.15313927160255858,-1.0900190789203166,0
40,-4.048004132064481,0.30298784958441205,0.17019559219339442,-1.1270109334112384,0
41,-4.06095524584722,0.2951937989537936,0.18671205806519087,-1.1645692081450538,0
42,-4.074765366917327,0.2857616326685326,0.20270944004091174,-1.202713152410682,0
43,-4.08867958388797,0.2760821942745917,0.2164014722732137,-1.241460940531943,0
44,-4.1034514446879715,0.26615578500265435,0.2294958056941958,-1.2800205146837709,0
45,-4.119063771173996,0.25601573927568255,0.24279730419793255,-1.3198863117439623,0
46,-4.133991752178029,0.2442395082272104,0.25715387652515176,-1.359524550003215,0
47,-4.148183657654421,0.23225033694339192,0.2716899110626372,-1.3996532419280976,0
48,-4.16313016149469,0.21932017710414753,0.2863958815320071,-1.4402497956767888,0
49,-4.178112142958248,0.2054486649603735,0.30040126881122564,-1.4812906974959104,0
50,-4.191639095761428,0.19066769861356025,0.3146047212602934,-1.5220119021489449,0
51,-4.205938360567705,0.17639964987356516,0.3280586124771254,-1.5646757031419782,0
52,-4.22018674739475,0.16334007697149033,0.34248862690485726,-1.607003235252252,0
53,-4.234298386704671,0.15079583185337242,0.35526577549532057,-1.6504816864867167,0
54,-4.24818785829807,0.13880321713514832,0.3690645228393441,-1.6950496074768255,0
55,-4.2618049019793105,0.12736717788733598,0.3812598907641629,-1.7383920853245969,0
56,-4.276643020971418,0.1143422982557345,0.3936667178801794,-1.7804802408790388,0
57,-4.291952642132356,0.10046174160521337,0.40366278158012125,-1.8235365321645736,0
58,-4.306214152412604,0.08788184984713165,0.4130645009488134,-1.8667557420637109,0
59,-4.320153211916951,0.07588131529296938,0.42282596377679216,-1.9100718925924238,0
60,-4.332987639852911,0.06231657146990788,0.43209519712169975,-1.9549327304290127,0
61,-4.344706675245055,0.04858537518391692,0.43911716907349874,-1.9990198274522553,0
62,-4.3568079561382,0.036085946446897665,0.44480753821310337,-2.041527739409169,0
63,-4.36928224905902,0.022676106380830063,0.4483141794087384,-2.083197933510251,0
64,-4.381385048419359,0.009788531124108601,0.4513743779237882,-2.126284998024387,0
65,-4.3930749701454,-0.003957259165048299,0.4530950492669996,-2.167728822163296,0
66,-4.403539863542124,-0.017095070695554826,0.45439110782923864,-2.2105237919315797,0
67,-4.415019247000726,-0.030341860724093506,0.45527409287965526,-2.2516100946172304,0
68,-4.425264301280828,-0.04229524458112577,0.4548926897990704,-2.2924337640271593,0
69,-4.436551794945667,-0.055060703375470865,0.4542034017164607,-2.332187497681647,0
70,-4.446600879239487,-0.06786448536897738,0.4541632682143302,-2.372386735972428,0
71,-4.4553761518789,-0.08138885703999676,0.45392258250495265,-2.4122598756751525,0
72,-4.462842167493351,-0.09350231476393711,0.4517278901608819,-2.4502614799321263,0
73,-4.46822649213532,-0.1056140796202536,0.4502634065698965,-2.487098644689804,0
74,-4.474544438079839,-0.11774238181621421,0.44871988257741213,-2.524217941497457,0
75,-4.480288350753608,-0.12990536748372783,0.44801531698102615,-2.5608487295625793,0
76,-4.484688390892087,-0.1428165631548617,0.44730117324037044,-2.597770059206287,0
77,-4.489254804225213,-0.1564948686266141,0.4475371640931516,-2.632699966507522,0
78,-4.4932887011860645,-0.17023190085855555,0.4461080506816968,-2.66634901367532,0
79,-4.496863570683681,-0.18474285145702174,0.44302753834046316,-2.700167574839393,0
80,-4.499282049866675,-0.20074379756851024,0.44097879331528,-2.7333196338826777,0
81,-4.499811933384613,-0.21607277376091494,0.43906983559286994,-2.7657795762823953,0
82,-4.5,-0.23141418499999644,0.4390395768604405,-2.797557847895251,0
83,-4.498376559426715,-0.24672445182331293,0.4382297987201529,-2.830145529679988,0
84,-4.49645316798915,-0.2626556176717103,0.4375567527519797,-2.8604947524843483,0
85,-4.49500499452706,-0.27850259768775887,0.43884035984373204,-2.8916134617520144,0
86,-4.494808654000719,-0.29571223141336045,0.4403667808889229,-2.920456685218321,0
