timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,0.022797496948073828,0.006481122613972194,0.006611847517041175,0.023019433740710967,0
1,0.02307180697342775,0.016623179435539023,0.009903596877316033,0.02608628412003181,0
2,0.03414666051429705,0.05711854964034621,-0.008447669044019075,0.03538800315789512,0
3,0.05090298038595563,0.0643201830164224,-0.0025000757301740176,0.045982239984629025,0
4,0.04708358305859009,0.06439337231124569,-0.018376217680780165,0.03203291726664637,0
5,0.06999701836902726,0.08648533805576473,-0.02335157290812456,0.0496819288098043,0
6,0.06370339847713483,0.11432194731678676,-0.01936075839111573,0.06900958703998675,0
7,0.09882896430056305,0.11415520855637229,-0.023781464514713673,0.07850661800271325,0
8,0.10529838771482157,0.13778109678536277,-0.04296518967843665,0.07527230103881673,0
9,0.09941987621385734,0.1590820420666484,-0.03822232792679346,0.08992954286240795,0
10,0.11919487739059124,0.16299665638881045,-0.03375717895196003,0.07738661062975602,0
11,0.13843250150663125,0.1934633248538858,-0.05995545619378971,0.10017045671091981,0
12,0.12900372723624481,0.19757113030495022,-0.061048328375683435,0.10987538822343607,0
13,0.13881221650117592,0.20026055385878014,-0.06406473692940508,0.1193785881177849,0
14,0.1537795491676141,0.23783087077132165,-0.07878185159478662,0.11518529667195672,0
15,0.15553892113046236,0.2477229424014769,-0.08580026454524811,0.13438014512680596,0
16,0.18702581148810646,0.25890891522619874,-0.06951223579686577,0.1347361657206048,0
17,0.17124346070188334,0.2650215083493023,-0.07918803237501007,0.1349414377414485,0
18,0.2077267868485475,0.28331114890796844,-0.10572063431129583,0.12749454944705357,0
19,0.19683785008069937,0.2813515332870208,-0.11017170805043017,0.1342081607937923,0
20,0.202663396750605,0.2998684321624599,-0.09717632863950679,0.16373359048279534,0
21,0.22413119927480885,0.32308941591034723,-0.1070678600919789,0.17142338058896814,0
22,0.2247280161890454,0.3388958676050739,-0.11670318718575023,0.18006524163209625,0
23,0.23923801354050284,0.36008560060570044,-0.1200317251197213,0.17619672442889173,0
24,0.2638146821277707,0.3716315508168457,-0.1424897076710226,0.17063551648783853,0
25,0.25749546249830985,0.3923249862674562,-0.14146723478704482,0.20098048419401832,0
26,0.2576673957043002,0.38699791451902266,-0.13493055549430039,0.1923661486576849,0
27,0.2784743443686688,0.4165053678234685,-0.15022106466151086,0.2079933820963816,0
28,0.30346167787369044,0.41892103006672754,-0.16665789632787922,0.22111018147963848,0
29,0.29302439699006005,0.43580068274517797,-0.14535501817297777,0.20569675901018383,0
30,0.3079360024418055,0.4620693932066149,-0.15227486983184974,0.2272715809584671,0
31,0.31462066013076156,0.4618571915010289,-0.16014391266177364,0.2413770430909586,0
32,0.3173007048020042,0.46531384436652506,-0.18750951438097602,0.22498584500878166,0
33,0.3438372848302361,0.49298904464394483,-0.19430925121321482,0.22999071228059706,0
34,0.3432580906943477,0.5103013612632881,-0.18806020104831717,0.23972194873401587,0
35,0.3543538931882598,0.514040095684479,-0.2071918832409642,0.2722655143541517,0
36,0.3532095879798084,0.5430003361116876,-0.21332238227620937,0.2713179426393201,0
37,0.39076250051388967,0.5401534471935443,-0.21518608814040735,0.2741331025981315,0
38,0.39040192492123743,0.5469799920994772,-0.20560586713757237,0.2804931408826925,0
39,0.39331304330986305,0.5717339060802921,-0.22144733616162665,0.29174351743128274,0
40,0.40752172121053587,0.5940987534310402,-0.21741579087244264,0.2932077403420591,0
41,0.42151654459373744,0.5854324915528086,-0.2327636852080236,0.28317004800829076,0
42,0.42625384118831383,0.5911368359915375,-0.23258420922196202,0.2966736901370718,0
