timestamp,value-0,value-1,value-2,value-3,is_anomaly
0,-4.5,0.042853253467269425,-0.9514489224513554,-3.41745598776253,0
1,-4.482368402680928,0.05153401621852094,-0.9346374608632202,-3.3996132518856745,0
2,-4.465503845343887,0.058774838904057436,-0.9176658157925273,-3.3832286086517347,0
3,-4.450095830823244,0.06354828398793888,-0.9004647943150725,-3.3672695004109774,0
4,-4.433321624555145,0.06687634298089717,-0.8838309857176969,-3.3507027190791048,0
5,-4.4172821635439,0.06875502997890326,-0.8661532549141484,-3.3354535472440885,0
6,-4.401222729168739,0.07113892401510125,-0.847438888840186,-3.3205762073772633,0
7,-4.385110634250471,0.07402556145364336,-0.8301414948948749,-3.3070535855678718,0
8,-4.369667681016583,0.0754094132484413,-0.8134428176696089,-3.2948824555047445,0
9,-4.3527925527821685,0.07729459545457917,-0.7964890944691421,-3.285002702984408,0
10,-4.335863440372082,0.07968214591695943,-0.7808738258902981,-3.2774135911066473,0
11,-4.319568766127537,0.08159554073550979,-0.7641650438177758,-3.2721162331769396,0
12,-4.303940476525862,0.0840640108445374,-0.7487864654632155,-3.2672286802994703,0
13,-4.28832164499316,0.085088104857026,-0.7331362848465073,-3.2637401720875636,0
14,-4.27205539664148,0.08565238293481503,-0.7172319430270726,-3.2606228494642484,0
15,-4.255173832497335,0.08371150046800446,-0.7027100775618662,-3.257790862967593,0
16,-4.238365630793001,0.07926944886792642,-0.687972406294157,-3.2552022455326837,0
17,-4.2215649870545215,0.07531302700981302,-0.6714210670159311,-3.254788134282554,0
18,-4.204016503207173,0.06984131132316929,-0.6555218635046876,-3.256552381728194,0
19,-4.184996584579836,0.06388339750667704,-0.6378858622863455,-3.2576290842511466,0
20,-4.166604118629854,0.05646397530097946,-0.6201876542703966,-3.258022422386155,0
21,-4.148115271332334,0.04861218243279275,-0.6024461520881517,-3.2586331666683983,0
22,-4.128806573707164,0.03832718260734769,-0.5846803508485368,-3.2584767610960177,0
23,-4.110778006350271,0.025611373361660306,-0.5685650886641653,-3.2595273188200617,0
24,-4.091206080902164,0.014475424263638459,-0.552539751032785,-3.259901268431329,0
25,-4.072191690806859,0.0029639078677297093,-0.5358714934890614,-3.2625142789671995,0
26,-4.052291013095703,-0.008872996345698603,-0.5194077836941886,-3.2673678909293984,0
