timestamp,value-0,value-1,is_anomaly
0,-1.8806244978410198,0.9687391905804374,0
1,-2.0407339134439844,0.9763916495458947,0
2,-1.8070859714790317,1.05967799752681,0
3,-2.049278682438124,1.0217319885794018,0
4,-2.0598452240059677,1.0795880601643586,0
5,-1.864054927912507,1.0363556580508013,0
6,-1.9703288912126424,1.1312584816268927,0
7,-1.736490821996175,1.1470137551207558,0
8,-1.824174606166217,1.0993633955100477,0
9,-1.5703418335583839,1.1464468401871066,0
10,-1.6971213446154068,1.1660014682057536,0
11,-1.6423119964185118,1.163575318486162,0
12,-1.5195729404221194,1.195676254017044,0
13,-1.158870982740886,1.201529883671156,0
14,-1.5813385714112411,1.1974831769086236,0
15,-1.2856006504357116,1.2216978624121475,0
16,-1.2665225389969716,1.2385871598798217,0
17,-0.9878051205251769,1.2313067613281836,0
18,-1.1975196029630415,1.293893936125256,0
19,-0.9338267142441247,1.2356920519437231,0
20,-1.029232381082781,1.2640062320764218,0
21,-0.681886675917212,1.303149490781595,0
22,-0.7423636943786669,1.2944378256348723,0
23,-0.6138347569625298,1.2742184121046267,0
24,-0.7124578068124954,1.3514255345446236,0
25,-0.8260100402737001,1.3842866194876713,0
26,-0.5287863881350721,1.35841256086806,0
27,-0.6538272273678951,1.3575447254013417,0
28,-0.2062516596198758,1.372580670647836,0
29,-0.23616536552270473,1.4152880282130713,0
30,-0.20537479322309315,1.4438408450306195,0
31,-0.37301473607093083,1.4197722380170537,0
32,-0.39392365720943867,1.4284809176207476,0
33,-0.16468903323991446,1.4499954929223016,0
34,0.02944720722305605,1.4743968354512271,0
35,-0.17556871302992816,1.454877605764173,0
36,0.01670131995978985,1.4219254890087782,0
37,0.06364256462204398,1.4543347164358702,0
38,-0.1353490440360754,1.505388684848972,0
39,-0.051568945531682786,1.4691091333679858,0
40,0.03182781811763813,1.5468984750412367,0
41,-0.17271664220977945,1.5137271160794716,0
42,-0.07206531467288468,1.548943508156234,0
43,0.05100852506760911,1.5266903654907895,0
44,-0.3288861408317829,1.5770318438738757,0
