timestamp,value-0,value-1,is_anomaly
0,12.365868003099779,12.3854692981575,0
1,12.444618764655292,12.408201296192615,0
2,12.381475651313268,12.39701946695821,0
3,12.405447129430883,12.419207629415668,0
4,12.33589930155504,12.472830811848166,0
5,12.341382140242782,12.342409037875449,0
6,12.489784029097613,12.377831846626298,0
7,12.478622250980703,12.390635685309702,0
8,12.370741637062109,12.418924817159672,0
9,12.378701141260919,12.300140308956063,0
10,12.324462409430728,12.46599267556554,0
11,12.459586031057691,12.42623253466817,0
12,12.43836198564385,12.440026426180795,0
13,12.397999636061808,12.355951365281738,0
14,12.512122846067193,12.400584551348969,0
15,12.355748171113612,12.45170692136183,0
16,12.453860364823676,12.431311639064395,0
17,12.371091126299925,12.250373308426138,0
18,12.443900917123235,12.386196753808093,0
19,12.457417037744968,12.4368330001921,0
20,12.420130530261876,12.488297972412468,0
21,12.438530155157054,12.408079317278377,0
22,12.404241839457397,12.374663305735428,0
23,12.445925316781292,12.309209402961821,0
24,12.372214594157501,12.302935311727074,0
25,12.41705258123586,12.45232196370697,0
26,12.39437998594161,12.421580224359003,0
27,12.442012512840522,12.407519677712553,0
28,12.457717406761809,12.324032461856333,0
29,12.348401551319645,12.35515070001443,0
30,12.49261666554345,12.46409087282992,0
31,12.415110063505963,12.367994533753581,0
32,12.373378628526503,12.487148243415024,0
33,12.4222245578992,12.336539433862766,0
34,12.436197752602574,12.39235537274647,0
35,12.407162380669341,12.290512007834428,0
36,12.41860084747231,12.304326910988573,0
37,12.339168837480667,12.429535882204574,0
38,12.405260527980044,12.373746348135725,0
39,12.390415788822477,12.496197876047663,0
40,12.355327684336912,12.296891404024391,0
41,12.395288979174106,12.437923176225901,0
42,12.359605484344051,12.368439272043233,0
43,12.401635635299227,12.359878338194017,0
44,12.380300334343431,12.38069734785192,0
45,12.500963582855535,12.412928378547496,0
46,12.399638219823576,12.396155020877726,0
47,12.380059543215083,12.463036309483309,0
48,12.39530324783439,12.421121679338723,0
49,12.473383165987201,12.368996393585332,0
50,12.497271559945357,12.313817568414427,0
51,12.361179125360383,12.314820888331264,0
52,12.406873656600702,12.344886167445143,0
53,12.35751681675765,12.443641813243971,0
54,12.356641127557975,12.3991958975576,0
55,12.411583827718086,12.3792973561348,0
56,12.37843818231995,12.443720866774791,0
57,12.359279179774376,12.465056875909427,0
58,12.321836411998635,12.44570439007175,0
59,12.340779759405013,12.457302434360296,0
60,12.313898619651628,12.41865673911388,0
61,12.210591576576983,12.440341358174145,0
62,12.249664902223868,12.265159354042138,0
63,12.195693031266885,12.371989898752416,0
64,12.198369188298575,12.533286802976605,0
65,12.253747928043712,12.51102642944703,0
66,12.215648716722876,12.417151622250746,0
67,12.267405419407382,12.368046177870443,0
68,12.175598171088517,12.43475619734985,0
69,12.2630350860213,12.331600579894006,0
70,12.132060515927742,12.42923438885827,0
71,12.014906018906068,12.426337178296778,0
72,11.993440862088075,12.449508638645694,0
73,12.092468610278392,12.441604759872938,0
74,12.145406864888459,12.40453906313802,0
75,12.060278244414215,12.399202921456723,0
76,12.019782975135367,12.387300354915375,0
77,12.061035423958634,12.474254718863218,0
78,12.084729249606102,12.404048846905203,0
79,11.992122668278299,12.379598314831027,0
80,12.01036094372518,12.425436295104559,0
81,12.011594651029919,12.40513200381883,0
82,11.921518185971932,12.408238909428798,0
83,11.96266267327184,12.414324366462655,0
84,11.855453044124825,12.439460852207059,0
85,11.817498475976016,12.428371930782955,0
86,11.89271119557736,12.407180439745826,0
87,11.724824489151088,12.502649881438844,0
88,11.849112888624955,12.451251290050104,0
89,11.757711542889952,12.362693264398805,0
90,11.771467339330496,12.398510965437188,0
91,11.797492651452902,12.492757075292662,0
92,11.745387019655123,12.505522714546498,0
93,11.732931456471036,12.342683836667097,0
94,11.75136418489786,12.273570511404422,0
95,11.736200800988646,12.386321837189566,0
96,11.590847644492216,12.44460067744172,0
97,11.629126378548149,12.420320703402753,0
98,11.629033905232095,12.367690242229353,0
99,11.70985585740562,12.397796512127462,0
100,11.556922961230235,12.432598240385696,0
101,11.659685235901481,12.45706534609621,0
102,11.529804491560334,12.252061412225872,0
103,11.605032171719172,12.397148629805281,0
104,11.652001070463927,12.367516913801973,0
105,11.546202314283567,12.483937340834542,0
106,11.500241031143238,12.33875422266933,0
107,11.56740254797442,12.507072864221962,0
108,11.477616292436027,12.330889497932489,0
109,11.500072909181721,12.390677914356923,0
110,11.44683938463495,12.352982473323483,0
111,11.355840466536591,12.46643586537791,0
112,11.291453452897532,12.399073642197465,0
113,11.465324432581939,12.285183301252752,0
114,11.346846556680955,12.38175920261895,0
115,11.437801450057815,12.343131964953058,0
116,11.377338198800814,12.412324461735908,0
117,11.341131289452031,12.35384358073832,0
118,11.307765469245396,12.414081926824382,0
119,11.242465108476352,12.288034196944693,0
120,11.300831715115145,12.397153252662106,0
121,11.295984956144027,12.456903085214174,0
122,11.14388851953918,12.412264070993322,0
123,11.118611963404298,12.428863854259264,0
124,11.260224275861596,12.395228306596774,0
125,11.140473910926408,12.500109368619446,0
126,11.135702218509092,12.387066358779345,0
127,11.12302930395356,12.3835068926318,0
128,11.12203806186991,12.334680047019532,0
129,11.129461228931834,12.419296428731151,0
130,11.15751337308858,12.383738126524776,0
131,11.05739191670138,12.375962673251761,0
132,10.987336691631484,12.396196968272783,0
133,11.037393910957142,12.406385300449232,0
134,11.080031141096024,12.387342381154923,0
135,11.00475446086989,12.434411605959003,0
136,11.052382075043967,12.37042002519118,0
137,11.030784975091766,12.473201650507889,0
138,11.098420465483526,12.45174603644211,0
139,10.969418797133926,12.452812458396956,0
140,10.970263720344908,12.36339707275681,0
141,10.958655713743857,12.328278574850115,0
142,10.875062895294347,12.415572991296214,0
143,10.91288573128676,12.356714729912763,0
144,10.854255227831992,12.44335128067471,0
145,10.792914456000963,12.292944579831651,0
146,10.811482144667659,12.36033124620055,0
147,10.843819449102577,12.481595054008466,0
148,10.800420031425793,12.37387831045089,0
149,10.725589214502696,12.38313872973846,0
150,10.813882627247818,12.46407950446951,0
151,10.836062424336252,12.424425548769603,0
152,10.71301717032026,12.474313746088633,0
153,10.838753117556049,12.392223860473159,0
154,10.7632349739457,12.443509902479178,0
155,10.711869387430067,12.370381175518366,0
156,10.714741844914492,12.349717160748437,0
157,10.643493021717589,12.368687526404315,0
158,10.598301442603434,12.405356745460717,0
159,10.577679160215332,12.415410786988518,0
160,10.60069073813397,12.30110015075862,0
161,10.548606612625555,12.407838244867847,0
162,10.589777080378237,12.318519210858703,0
163,10.524609770854545,12.373542732656405,0
164,10.488043875344331,12.294773392497055,0
165,10.466599007607332,12.265769947333592,0
166,10.472488736331421,12.341657712904697,0
167,10.42777200418013,12.25929742347548,0
168,10.447630899949367,12.209893684057969,0
169,10.3969659793857,12.25347173136247,0
170,10.494064953925125,12.363854581163475,0
171,10.36576580184554,12.218170427773016,0
172,10.353509594774023,12.326757631825444,0
173,10.410540386655226,12.215970102930381,0
174,10.344689663033563,12.192503601175945,0
175,10.30975939013214,12.269756081484791,0
176,10.379121615553252,12.134300204683145,0
177,10.414416804134017,12.178179616773063,0
178,10.240076764574123,12.17262295833897,0
179,10.265915385331795,12.25181156138293,0
180,10.215173751201181,12.196255353679344,0
181,10.167656937295083,12.174549942635505,0
182,10.154347914510918,12.149837991208443,0
183,10.107563024415295,12.10277141783389,0
184,10.186094245724972,12.119294094471297,0
185,10.065273678856649,12.152247735288013,0
186,10.117642039583863,12.19908216545978,0
187,10.20845299545443,12.158630224303005,0
188,10.096529369336297,12.106152300306768,0
189,9.947985264992962,12.11031973220557,0
190,10.130333259739293,12.04534784612192,0
191,10.02165510062075,12.143580791347471,0
192,9.92475925089807,11.974855931658594,0
193,9.96883053551705,11.995130922068581,0
194,9.997863783028345,12.052162496224735,0
195,10.035956441884958,12.071800184008174,0
196,9.929047881690135,12.024550481463406,0
197,9.878059668340903,12.049740110082883,0
198,9.94840262424275,11.973284086425574,0
199,9.847826181749578,11.988522761618913,0
200,9.929562696600827,12.05141686438913,0
201,9.836268769635927,11.952824009345669,0
202,9.813931298016488,11.86541080256959,0
203,9.781724412739003,11.971338680116363,0
204,9.887275201878978,12.123655616418398,0
205,9.776083191644055,11.84645558392361,0
206,9.787330689141214,11.91636866112502,0
207,9.727127028768443,11.948035572970491,0
208,9.677571064803917,11.878608366205167,0
209,9.722452223138244,11.845007294649625,0
210,9.635786387815294,11.845980668879596,0
211,9.695193696161182,11.974959624820602,0
212,9.714641299471575,11.77152962049642,0
213,9.66598213920644,11.846409146497118,0
214,9.598099259015056,11.847794823548762,0
215,12.345742312414158,11.839899491104308,0
216,12.443048759606492,11.808459547172564,0
217,12.468042612028034,11.878266734436831,0
218,12.353477353033611,11.740740480225195,0
219,12.358598160773761,11.80960101278781,0
220,12.398922698741202,11.76587247240766,0
221,12.32975638363921,11.759680454834873,0
222,12.338354649112352,11.782228810032732,0
223,12.351389348098103,11.691269232970749,0
224,12.430508470898898,11.769329692029569,0
225,12.362654528967568,11.807764720587251,0
226,12.392641790057493,11.80016324780783,0
227,12.434253166886519,11.70188360213654,0
228,12.407042408902834,11.727038654948535,0
229,12.40262491635684,11.69595570668686,0
230,12.354575731719475,11.584779465085926,0
231,12.377471483913427,11.718962300105146,0
232,12.412431138270307,11.552994433181015,0
233,12.318480283825055,11.584157667872427,0
234,12.33508369995131,11.599982766538316,0
235,12.494825714871405,11.605407926446215,0
236,12.461663302029898,11.573280261173128,0
237,12.302270099750697,11.632205838811256,0
238,12.471154834230553,11.590301052973217,0
239,12.387204331872898,11.633687577028208,0
240,12.288986611871124,11.530713194248397,0
241,12.318707087489958,11.635223336048758,0
242,12.38012445957177,11.586228046802084,0
243,12.39273401067919,11.659182912514085,0
244,12.336985000608967,11.59498813605555,0
245,12.440001653906355,11.556805007434754,0
246,12.478328299646137,11.603954213776932,0
247,12.396732955394569,11.61401304769928,0
248,12.396275866265038,11.440918429307551,0
249,12.403425739097633,11.556394256573707,0
250,12.311037810719936,11.425287697195909,0
251,12.388653794532583,11.496097054072623,0
252,12.429191171594942,11.50810645308173,0
253,12.34210498648791,11.432358646783237,0
254,12.40138088424989,11.442198371398016,0
255,12.462614846458752,11.413891734994495,0
256,12.336933511882162,11.43003374859736,0
257,12.332282852493128,11.465508053634023,0
258,12.441234025452474,11.409281470364176,0
259,12.293836015899357,11.382786975916089,0
260,12.376933660162837,11.33937225566976,0
261,12.422163439412296,11.396203644445714,0
262,12.433724746961428,11.412992738324277,0
263,12.416407983838422,11.34843234819351,0
264,12.355322928216898,11.387913667504531,0
265,12.41827607357268,11.379976693951287,0
266,12.367906363455043,11.386376797827994,0
267,12.405101171542242,11.384215053549491,0
268,12.423436118260689,11.350859596312592,0
269,12.353606408918875,11.352559797246085,0
270,12.43822627911533,11.386546664063475,0
271,12.435825590499622,11.367761752107985,0
272,12.402054089812847,11.274255798768888,0
273,12.458445599122008,11.244530024915294,0
274,12.432470796667035,11.316192304831587,0
275,12.390610682840538,11.283963782403525,0
276,12.388729046596854,11.279307543188121,0
277,12.31123735912107,11.286545115833778,0
278,12.372492839626924,11.173346535906463,0
279,12.373983088830757,11.251311267997782,0
280,12.467114158290212,11.158646593830762,0
281,12.340628532119796,11.26403530843909,0
282,12.32783600158446,11.287168515448892,0
283,12.459723923067466,11.257558262729177,0
284,12.363479914479914,11.20561144948418,0
285,12.40693824809948,11.219702137090257,0
286,12.405216092206816,11.167894716453452,0
287,12.414422566387666,11.095925173288915,0
288,12.31147993510453,11.153884824076403,0
289,12.43219772511703,11.162046095402182,0
290,12.399723401111462,11.064191659641779,0
291,12.342791623773708,11.04606124704613,0
292,12.399859608781142,11.073592305194534,0
293,12.358114239137901,11.03547884292605,0
294,12.410034747684485,11.111606364022077,0
295,12.312180146269036,11.09933385283416,0
296,12.446309016875675,11.102763260418698,0
297,12.382677227062507,11.035863237267739,0
298,12.318967582168739,11.057271841764477,0
299,12.3952961238126,11.108239804771488,0
300,12.37508081795777,11.025580184389696,0
301,12.40285231256404,10.98629504980705,0
302,12.400227785215685,11.039842855594369,0
303,12.404517760803408,10.99819295980687,0
304,12.385351301030068,10.999017817989616,0
305,12.306597493563187,10.993625439424726,0
306,12.495895038217693,10.917362819194842,0
307,12.31069231898844,10.932872483500393,0
308,12.486400895659099,11.001200146137966,0
309,12.364651285613292,10.987970277877434,0
310,12.433878071849058,10.949391853372516,0
311,12.413547433472734,10.880303755403702,0
312,12.403049504136835,10.940722811185845,0
313,12.374284051518762,10.841673742231066,0
314,12.30947307700241,10.931463529257167,0
315,12.372867832858045,10.958456182204426,0
316,12.296954011920693,10.876351774345412,0
317,12.406212625522949,12.402533292273562,0
318,12.346454590858222,12.364634132185696,0
319,12.364503278777049,12.35385740267061,0
320,12.358037807957112,12.305971408469693,0
321,12.322291317899237,12.36132844372166,0
322,12.470978933176964,12.344036997259455,0
323,12.43054317589053,12.39364568009218,0
324,12.313459016703936,12.420400372867604,0
325,12.354812903268718,12.376933967044835,0
326,12.428319446764805,12.412714763876286,0
327,12.461651641955006,12.42694433060546,0
328,12.456285603655274,12.404727311506456,0
329,12.412628110240014,12.360183521301911,0
330,12.384433074902878,12.402586478580739,0
331,12.336021091795178,12.37758796838,0
332,12.39245967344281,12.429211758938324,0
333,12.384701419172256,12.463148628716688,0
334,12.44225260913899,12.49142255351307,0
335,12.53698377221898,12.424572385658623,0
336,10.04935624455539,12.437090747438399,0
