timestamp,value-0,value-1,value-2,value-3,value-4,value-5,is_anomaly
0,-1.3891920832254636,-1.964602413077737,-3.8598101144200516,-2.3629568881255034,-0.12755147918129284,-3.1621809814547053,0
1,-1.3717411191554083,-1.9755664448949417,-3.881273979542618,-2.3478625979401433,-0.11174324673006764,-3.1428218865066526,0
2,-1.3540314500225337,-1.9864830995694525,-3.9019694824637456,-2.3319429359143173,-0.09636216238339368,-3.1234019332802396,0
3,-1.3355117934128478,-1.9954581878415596,-3.9218460929450227,-2.3167907951750983,-0.08085406619863722,-3.10393631254635,0
4,-1.3167124453820278,-2.003419277708293,-3.941673377078082,-2.3023780803678333,-0.06587443536789794,-3.08340984532632,0
5,-1.2976488529210823,-2.0112485894431646,-3.960578711239624,-2.28950772282521,-0.05146104377997074,-3.0608062368688747,0
6,-1.2783878186094821,-2.017901511162479,-3.980267641616803,-2.277362634924981,-0.03824335008480295,-3.0382468646892775,0
7,-1.2589712001045665,-2.0252892481421876,-3.99904659733721,-2.264334477080724,-0.024996576483986566,-3.016822625679178,0
8,-1.2405229240103155,-2.0305291512138086,-4.016901933994171,-2.2520587226069635,-0.012296294895079996,-2.994437203775817,0
9,-1.2225207055505956,-2.037458756150889,-4.034678847208646,-2.238097779969862,0.00046277778188619223,-2.974242657231647,0
10,-1.203902404363891,-2.045122973252786,-4.052401580497202,-2.223294088206555,0.012057838783754438,-2.955222916303254,0
11,-1.1852279581729088,-2.0535538085951126,-4.069273433071785,-2.2068670325459485,0.024892884043033803,-2.938472652101725,0
12,-1.1659250330743793,-2.061754971076593,-4.087819916236681,-2.1896192211467636,0.03833590437502199,-2.9229794155756816,0
13,-1.1471195373877674,-2.0696719493734466,-4.107168524863453,-2.172315183921119,0.05296507279103002,-2.9067012941706203,0
14,-1.1271832039138157,-2.0792218889934735,-4.127269096318045,-2.154134568947947,0.06694122596847096,-2.8906865400572874,0
15,-1.1083485578489278,-2.0875294900772623,-4.146430507305157,-2.1367454334179383,0.08143426997469527,-2.874952568598737,0
16,-1.090635329028181,-2.095572719259275,-4.165501431784364,-2.1193276547039686,0.09578696134819698,-2.859613303238162,0
17,-1.072416639072029,-2.1042858447463813,-4.184432563151597,-2.10023145156699,0.1093422532936601,-2.8468433346255733,0
18,-1.0543044073375054,-2.113663488822689,-4.203996047448608,-2.079464699052613,0.12267980907346265,-2.8345517565347684,0
19,-1.0352370735729841,-2.1208336986430205,-4.2224634908973435,-2.059485426626396,0.13578873628646093,-2.822708190350016,0
20,-1.0163148360037066,-2.128703647103165,-4.238965621398544,-2.040300685453503,0.14865844246154536,-2.8133911777299945,0
21,-0.9964234808121428,-2.1353869850219858,-4.255210706680701,-2.021881307001564,0.1624880824796029,-2.806620021143276,0
22,-0.9767121299683876,-2.1428506734010564,-4.270366952716037,-2.0025768913546367,0.1766783365681266,-2.800306298417583,0
23,-0.9572478823559178,-2.1501066052868834,-4.2860653674920375,-1.983980657444587,0.1906587156009465,-2.792360811595934,0
24,-0.9391790567165808,-2.1561672423573253,-4.301475107433453,-1.9644795875375456,0.2038313087726209,-2.7828005377800773,0
25,-0.9219814848954815,-2.1610743034794853,-4.316625526588826,-1.9449490000240242,0.21739808478543354,-2.7737001496356664,0
26,-0.905697349810336,-2.165766055151183,-4.333188703314777,-1.9246047323243436,0.23078958882364242,-2.764975446188725,0
27,-0.8897772349728075,-2.1711813488698795,-4.34865647863769,-1.903416920009012,0.24343670474850976,-2.7555591852595813,0
28,-0.874752737254147,-2.176333839927513,-4.363022119202628,-1.882147247238383,0.2559793435098814,-2.746588309574463,0
29,-0.8600737889138423,-2.1801935711092995,-4.377060932201344,-1.8623871775539351,0.26905772145026186,-2.737040801538161,0
30,-0.8446487926231177,-2.185628214566093,-4.3907662364496245,-1.8433153872368129,0.2826667101709144,-2.726874470672619,0
31,-0.8301644694526074,-2.190757378594938,-4.4033107901511475,-1.8249040813923327,0.2949741772643035,-2.7192333344815944,0
32,-0.8149862070554197,-2.1937012956627466,-4.413828322087246,-1.8062967464873405,0.3065657067303533,-2.7119648434734156,0
33,-0.8007984551048599,-2.1964323785742748,-4.425672452129573,-1.788296444338067,0.31805424284470396,-2.7029154238621276,0
34,-0.7876375603180712,-2.200923581827752,-4.437118366815771,-1.7709520038907218,0.3294344553322066,-2.692085939072793,0
35,-0.7744325526622733,-2.2062381190030336,-4.446441866789847,-1.7526909967004045,0.3412644102300817,-2.6826622471667756,0
36,-0.7606516845905402,-2.2095138674409105,-4.454496484646829,-1.7335622778639697,0.35230299009685684,-2.675720927365753,0
37,-0.7485158814146395,-2.2126378548149317,-4.462173974174959,-1.7144434343012833,0.3643461735291109,-2.6680725842954196,0
38,-0.737466016998104,-2.2156148176239308,-4.4686473141284,-1.695344972748616,0.37556348680992224,-2.6617752092137295,0
39,-0.7269426260251022,-2.2185383505448946,-4.473910215797851,-1.6746177976365482,0.38657073483561133,-2.6557470373069902,0
40,-0.7169260690997281,-2.2223994942410163,-4.4787771367582305,-1.6538925393578319,0.3967746740094902,-2.6489054146878885,0
41,-0.7079365380344673,-2.2272051207151953,-4.482382380113815,-1.633140237776385,0.4061725374031222,-2.6422751144180774,0
42,-0.6988460035768604,-2.2310807687036966,-4.483898513761856,-1.6139541152111085,0.41537979188669727,-2.636928528252361,0
43,-0.6890910462635271,-2.23403371707156,-4.486679536504105,-1.5947592270752209,0.4243659030192646,-2.6329079668662674,0
44,-0.6797538640406064,-2.2370558171793116,-4.489860836992192,-1.5747730573775023,0.4337192951667892,-2.629177244981992,0
45,-0.6719157144177275,-2.23921205618888,-4.492540960695157,-1.553967300734022,0.4428478191658116,-2.6246994216915907,0
46,-0.6655765996518961,-2.2433759695886595,-4.494717510362203,-1.53234984409055,0.4505410907088967,-2.6215756547018083,0
47,-0.6596298659698381,-2.2495550925358847,-4.497287151971298,-1.5107945153238207,0.4580342464750857,-2.6176886075819965,0
48,-0.6540496225642669,-2.255832276366669,-4.497748102270018,-1.4885527786462944,0.4647347349713238,-2.615138107169616,0
49,-0.6482428714693247,-2.2612316509248673,-4.498639757020305,-1.4672897667695202,0.4706126747459747,-2.6128845559800644,0
50,-0.6432884366302962,-2.2657616711788915,-4.499962736420422,-1.4461821881614272,0.47563779775969595,-2.6109183520659176,0
51,-0.6386425211579199,-2.271356429050239,-4.5,-1.4251618962117205,0.4791886350746548,-2.6102599391560246,0
52,-0.6354338581971963,-2.2780240111250745,-4.499574765316244,-1.4041979034334369,0.48368008344637037,-2.608790486770176,0
53,-0.6325521789975466,-2.2847878117806384,-4.498728469668367,-1.3824666652908362,0.48730973960793333,-2.607529601907226,0
54,-0.6305597751706755,-2.291656527980266,-4.496682158777499,-1.360728666989454,0.4906659321886959,-2.606417591681789,0
55,-0.6289117966317881,-2.297741395174857,-4.495158486028283,-1.339744411169883,0.49433736292993125,-2.603284993803067,0
56,-0.6270626792083487,-2.3059617453898316,-4.493379821967596,-1.3178978943754605,0.4965227472643008,-2.599148190880557,0
57,-0.6255979849899163,-2.314355019554564,-4.490530553829157,-1.296816731689813,0.4978385871350399,-2.5949738199046477,0
58,-0.6245109390402679,-2.323826470319598,-4.489117682847054,-1.275677575279565,0.49892879520989997,-2.5906980071275605,0
59,-0.6232278739328738,-2.3314723396200776,-4.488327731138584,-1.2536571705703259,0.49984680078967836,-2.5841959136430854,0
60,-0.6228725739674441,-2.3401668903539914,-4.487348751492647,-1.2315909010116055,0.5,-2.5776078878198554,0
61,-0.6234618274660912,-2.347989735835153,-4.484509591037194,-1.2086919975507264,0.4987676248304762,-2.571995564271784,0
62,-0.6238800387239347,-2.3549899377844308,-4.482358877241791,-1.1849653376873246,0.49732805670557667,-2.5673431785718304,0
63,-0.624092086613873,-2.360229188389252,-4.479225337877823,-1.1612074554343728,0.4956783710313406,-2.560496526565927,0
64,-0.6246279627104572,-2.3637075764787383,-4.475079324111983,-1.137348037735472,0.4926343475084449,-2.555658482172518,0
65,-0.6265834811931799,-2.367349167209892,-4.469069457661686,-1.1133914372276814,0.49061120337209196,-2.551736900847179,0
66,-0.6293820912396428,-2.3701648190380884,-4.463704357926472,-1.0893794482601977,0.4896071187962914,-2.54764147460299,0
67,-0.6324221644207997,-2.371163593945071,-4.457311267140101,-1.066146568995921,0.48900350143829474,-2.5454710487847807,0
68,-0.6367751167166873,-2.37127858842085,-4.451616970593606,-1.0421136837319736,0.4893922941889901,-2.543108610085022,0
69,-0.6407839132525059,-2.371441176134086,-4.444987919973414,-1.0180784165898389,0.4883575931990558,-2.5404989833438645,0
70,-0.6461118799431993,-2.3716408456737286,-4.437432039455736,-0.9956310929691681,0.48649212670646413,-2.5365572263555736,0
71,-0.6521839491571069,-2.369939653229488,-4.429739005388539,-0.9731569075982829,0.48438829578866294,-2.534465453076039,0
72,-0.6589664149746095,-2.3692363990956133,-4.421017912084131,-0.9506262948932334,0.48083864168931134,-2.533141645658779,0
73,-0.6658853162532621,-2.369562321529902,-4.411236795454846,-0.9279726917789224,0.4764349184815657,-2.531457490142796,0
74,-0.6729328773313221,-2.3709494250833796,-4.402903450896465,-0.904337305198559,0.4717408045467768,-2.530395124022119,0
75,-0.6801012895736904,-2.372489144341825,-4.392664367534394,-0.8796904354643329,0.4679390027334933,-2.530987326964196,0
76,-0.6884898003188082,-2.3732725623218127,-4.381385580703405,-0.8564537546406117,0.46379525607689676,-2.529020746807778,0
77,-0.6969848421544538,-2.3761989343249628,-4.369111207016878,-0.833843927892177,0.45987603015814305,-2.524499539872402,0
78,-0.7055545260495886,-2.3792857949401744,-4.35674421964516,-0.8102863973434988,0.4549764988702316,-2.5195842455149386,0
79,-0.7141416014886204,-2.3824331671494328,-4.345149126997709,-0.7865834608607549,0.4497473722372316,-2.5153573290273474,0
80,-0.7221480819524082,-2.387512124743959,-4.335152951266759,-0.7610857016449211,0.4436303805291044,-2.5118244079561514,0
81,-0.7295416908917243,-2.3945132682885544,-4.3234020671348645,-0.7362163381890892,0.43603918637329553,-2.5080110713700905,0
82,-0.7368558905493856,-2.400561177399804,-4.312443057898222,-0.7127776065293447,0.4293960934168344,-2.5060837722196267,0
83,-0.7440834936712557,-2.4056918281758373,-4.302321628337917,-0.6899517282465821,0.42190613265021293,-2.5028657312521694,0
84,-0.7512175061655815,-2.4109256539776576,-4.291365101092354,-0.6685444567785594,0.41298342145538536,-2.499350243074767,0
85,-0.7593582085277446,-2.415356153938684,-4.2820825308095385,-0.6477787536599016,0.40322267115218713,-2.4944217631458256,0
86,-0.7668270381927087,-2.4208997637192398,-4.271121405875242,-0.6260490593990446,0.3920088247218403,-2.4912316664030367,0
87,-0.7752662128857495,-2.427547166630651,-4.260208197029826,-0.6049935935164792,0.38055379003721734,-2.488763860603802,0
88,-0.7846716167545951,-2.4352902747358427,-4.249349909153952,-0.5830072240564224,0.36826960944253795,-2.4838945734364506,0
89,-0.7933673921466298,-2.445063616644637,-4.23847629949179,-0.5617285353443597,0.35698684357790844,-2.478796080722946,0
90,-0.8024576553362799,-2.454980086638848,-4.225874839740733,-0.5411749543541309,0.3442910098006191,-2.4734831447002135,0
91,-0.8114249463557683,-2.4651238874706536,-4.212371469927469,-0.519705481581721,0.33198567971309423,-2.4679224905596433,0
92,-0.8213999269364358,-2.4774620257275606,-4.199612213730826,-0.4981674810463048,0.31945669274347654,-2.46002009196903,0
93,-0.8307089895330049,-2.4900215159711183,-4.188422968639393,-0.4749935911811669,0.30673664770948506,-2.4497892489941773,0
94,-0.8399176154647143,-2.5008294641474182,-4.177129702301786,-0.4509920401462437,0.29388629148349255,-2.4372410116525636,0
95,-0.8484843992406266,-2.5108233325862503,-4.165700605411273,-0.4270072983502826,0.28034812863156056,-2.4255726485814035,0
96,-0.8580561685998893,-2.519953980263705,-4.15496357062858,-0.4030912620873084,0.2667181691134388,-2.4147943552993256,0
97,-0.866960026196729,-2.5291568688075166,-4.144143847044142,-0.3784287367771004,0.2529741556802625,-2.402808197565509,0
98,-0.8757621248785479,-2.540353227407576,-4.131606950415955,-0.3522034447579554,0.23914968894615551,-2.3885940729035697,0
99,-0.8839471009026869,-2.5525542266493946,-4.117358558495566,-0.3252193126535239,0.22466009184185598,-2.3742211012786965,0
100,-0.8909736286477528,-2.5647723728539313,-4.103121668296632,-0.298316415435808,0.21012969114106328,-2.3606795024108695,0
101,-0.8985132937997609,-2.577005950538461,-4.08897695226447,-0.271542176062997,0.19556450400518255,-2.347978715987984,0
102,-0.9060242808833068,-2.5883120613564383,-4.074927789917429,-0.2448693757672158,0.18215248718731036,-2.3361779333099006,0
103,-0.9146127361429506,-2.5996295227354462,-4.062619667165594,-0.21744089672957645,0.16866446862875417,-2.32425864392597,0
104,-0.9242791105954009,-2.6128386550947407,-4.050338350987099,-0.1892282811885011,0.15629040996214894,-2.312232865347772,0
105,-0.9339435587742102,-2.6259683362022597,-4.038050353020706,-0.16106898933465952,0.14442173749026832,-2.301143113102178,0
106,-0.9436587269434662,-2.6409014966363307,-4.024079910997488,-0.1338376075905907,0.13242310507338173,-2.2910025308786475,0
107,-0.9528855745188374,-2.6557580884100833,-4.01093196486203,-0.10675005133033211,0.1203057851894167,-2.278685328202914,0
108,-0.9610589304863528,-2.6705408811884856,-3.996891115711974,-0.08064433790089054,0.10872763940232044,-2.2684221999541174,0
109,-0.968744718649682,-2.6842671230432646,-3.9836411811826693,-0.05635928051547423,0.09649165147470029,-2.2581660000054438,0
110,-0.9759418796834485,-2.6979683646806913,-3.97040365089827,-0.032283431980634214,0.08479132227743635,-2.2480272914787314,0
111,-0.9831640229917142,-2.7097635952103065,-3.957221121084462,-0.009219916218419,0.07181132221534359,-2.235958353801876,0
112,-0.9903584472167608,-2.7235060336337895,-3.943276463389817,0.01368686895909832,0.05877243257268727,-2.2241276254554325,0
113,-0.9969569903052908,-2.7382558314601564,-3.9302920221117157,0.036500192234314,0.04509525500494771,-2.2125935715607516,0
114,-1.0046303432452075,-2.7521327752641547,-3.9174505808795717,0.058416485805503626,0.03138137655272022,-2.2034752770940265,0
115,-1.011163022467029,-2.767109184419057,-3.9038962838856692,0.08100889947347056,0.016995221435804453,-2.19472318767332,0
116,-1.0165523162751184,-2.7822457215899377,-3.891312740099698,0.10264445953706591,0.0025099418385625683,-2.1853661629475045,0
117,-1.0213349776610359,-2.79655850632993,-3.8797037085848425,0.12251918089181224,-0.01211987653361879,-2.174382758733679,0
118,-1.0260724783159634,-2.8100477704915905,-3.868214217065217,0.14144961980384352,-0.027530441590017052,-2.1649674212393197,0
119,-1.0318924973316532,-2.823653605600999,-3.8576700806186373,0.16187385094486562,-0.04250285962535516,-2.157126661011233,0
120,-1.0387915124461706,-2.8363888006527165,-3.8480384023254683,0.18215785736731682,-0.05761774977938838,-2.1498369931036017,0
121,-1.0467672846491682,-2.8482502279861763,-3.8385047491055655,0.20311988672261894,-0.074074326894781,-2.1410436539489126,0
122,-1.0541709611977381,-2.8582476593118358,-3.8290757811390064,0.22316465013824427,-0.09186384127666547,-2.1317802709994327,0
123,-1.061026295719439,-2.8702276973321683,-3.818859847548681,0.24311092070672746,-0.11097901576750857,-2.1251879942508065,0
124,-1.0673563227116278,-2.881272462389263,-3.8087222569077825,0.26211824136860695,-0.13023238642741797,-2.1191117108753392,0
125,-1.0737495826648407,-2.8923164875880736,-3.7978474709505776,0.2809305032657132,-0.15085536035266345,-2.113456709922166,0
