timestamp,value-0,value-1,value-2,value-3,value-4,value-5,is_anomaly
0,0.2931153643353716,0.3616547751303593,0.2718394461927907,0.28503778412274716,0.30600150149814176,0.18394970138862837,0
1,0.48304808444466313,0.38139532816621047,0.5320732987419255,0.43948736677305883,0.5197998514232117,0.33703607599673685,0
2,0.8986576250016911,0.9542240012092656,0.8718012692749959,0.9206109012669114,0.8435211084298132,0.9242273850630768,0
3,1.6348146714975833,1.6569191148850269,1.618117826792531,1.6292811362432136,1.6356068033090432,1.5708677341172856,0
4,2.40242098219406,2.5263169955797418,2.5721440849721033,2.5255308529204235,2.5405699384616467,2.532324326685798,0
5,3.510273837219172,3.4927686449671955,3.475642189822371,3.4372242981118664,3.5167826223540555,3.4431219383427445,0
6,4.456184550988999,4.626757601230697,4.649936287092508,4.662269875341723,4.547395014428423,4.498204349527326,0
7,5.579657293240495,5.685418617039962,5.612686718758562,5.527761415704182,5.587531620586286,5.580682145464588,0
8,6.342762666610804,6.4343074721100395,6.406082949675458,6.378457143961898,6.408518264263628,6.441270222137754,0
9,6.974790748134437,6.881475245478116,6.90722447558833,6.904180881449008,6.881131956916258,6.915129701012845,0
10,6.959085161200722,6.904765542248989,6.880413477738242,6.945290368803632,6.956080176232014,6.826219216622419,0
11,6.326017175474614,6.182777093670755,6.2582302761939355,6.306442579817992,6.258199484811325,6.308280491706755,0
12,5.035094583099906,4.998837138228065,5.0743597425588955,4.9906779918294495,5.055236334327291,5.088960110234152,0
13,3.520139588581374,3.5096576242435393,3.417095742963874,3.429750991553447,3.457553046588577,3.4455179061867693,0
14,1.6998639330069787,1.6502789814679104,1.5803901208048003,1.636391426147006,1.6165862113872915,1.6345575336672193,0
15,-0.17142595400428653,-0.16848632040170763,-0.2253811792814968,-0.17821973185401593,-0.22145711590107195,-0.10706993956071484,0
16,-1.7422988093913059,-1.7984349103555692,-1.78411460381235,-1.6653096197289097,-1.6767656579248966,-1.7987907829467988,0
17,-2.6381470771985636,-2.7903428804100927,-2.666821360052446,-2.753373110046707,-2.732125244060005,-2.717658970840195,0
18,-3.0571186306690827,-3.0734913239353445,-3.0263592260055563,-2.93054797978912,-3.0678618772971626,-3.0382931474982735,0
19,-2.729415920556821,-2.758140650221676,-2.700665400636866,-2.795748187637778,-2.7028227023337204,-2.7347685405652493,0
20,-2.028270509438127,-2.054861740398024,-2.03130169588971,-2.010508104061683,-1.9905705548997357,-1.932258064082837,0
21,-1.0530904094126068,-1.0954180956781656,-0.9217303605706719,-0.9905136968197511,-1.0189225362400327,-0.9713321151995149,0
22,0.10259824400916218,0.09840900652505574,0.0903494692306386,0.11231239346648521,0.08803715541222976,0.056275893517307315,0
23,1.0983537566299928,1.0099115153722618,1.1313194502455297,1.0000859538019842,1.049086823739361,1.031843816571905,0
24,1.5234477790065204,1.505426049417427,1.5121986094964786,1.5001466461024915,1.5619138518582432,1.544755915274005,0
25,1.5564003370108355,1.54779474871551,1.5104274688429835,1.5470987745924472,1.5343986858771852,1.5106562371040253,0
26,1.3938664103709766,1.2234775185439246,1.2014471027332687,1.2835075022301086,1.221113509093508,1.248986764650096,0
27,0.7954664502401144,0.8763099743829397,0.8677065532732847,0.7256007738894832,0.8041311824738313,0.7211677899647836,0
28,0.13038116958694512,0.14609079636176808,0.2525505114597163,0.19433022227920724,0.1915172513643559,0.17150954606730054,0
29,-0.2965803569363268,-0.35278511550151814,-0.4313627585866154,-0.37422138762482715,-0.3212530433954046,-0.2556082449520231,0
30,-0.7091438454240616,-0.7242702699945914,-0.7988250774221319,-0.7376093173751267,-0.6881980814857113,-0.6089054288656427,0
31,-0.7136551894226124,-0.7141556544607186,-0.8324715285080382,-0.811685894484844,-0.7181855744995712,-0.8299306676338769,0
32,-0.6179093517009016,-0.6717799011150267,-0.7090023473800493,-0.7604505665995744,-0.6125333020687604,-0.7310188374182232,0
33,-0.4766455407159862,-0.4093567800472858,-0.3783227983251287,-0.3977609212048525,-0.46866863972610845,-0.5068056423755078,0
34,-0.16319303019924633,-0.24859414287071563,-0.1194427014217316,-0.09985695325190877,-0.13291135642590596,-0.12824595870077454,0
35,0.19489682356268703,0.1012714535657105,0.10065948183397769,0.07970603262917522,0.12244733413559634,0.17506149715510427,0
36,0.22718032945272507,0.313195340378933,0.17224009478702323,0.26866559946534735,0.26151721739878797,0.2625148361356851,0
37,0.3827373691497423,0.2856550599328829,0.39629534940882444,0.4080106118589996,0.4341522535736271,0.3193310965895165,0
38,0.2539277094179948,0.2689912537943857,0.2954720047060349,0.3069282591329576,0.29315436255679905,0.39285269667752554,0
39,0.24509239393681484,0.19275298181548545,0.1095245291068799,0.15816688020851266,0.08849611677409147,0.05775223562816538,0
40,0.059319888992119395,0.131205767046056,-0.07553504269742248,0.07192550826745259,0.07541475754337716,0.005702941243884256,0
41,-0.09540050248056103,-0.01839770577919176,-0.02899491974397723,0.029048652451197275,0.037362471582505684,-0.10708135557308018,0
42,-0.13021302333572526,-0.13867019727028393,-0.0825777425130141,-0.09691475143812912,-0.15558901408167675,-0.13639468763774398,0
43,-0.07032359071799907,-0.13376523501419166,-0.2500460947651843,-0.08439252876015962,-0.07774727475024715,-0.06473701174885024,0
44,-0.15838056918295318,-0.03824581613420261,-0.057580195411946256,-0.10812070228008014,-0.09899029426740502,-0.1421317402397654,0
45,0.025097962236273835,-0.16238829135411703,-0.057020731202540836,-0.07389148919254382,-0.08072549225595195,-0.11973784388256323,0
46,-0.011481230625037885,0.006934247903047825,-0.10422632706427482,-0.056888081815676034,0.013501978607151858,-0.01778892547268421,0
47,-0.030371423869944153,-0.08869479761875539,-0.0025687490900085097,0.004409606205457455,0.04180597746696897,-0.05429841485965446,0
48,0.028401704863316293,0.05586561876520892,0.07929571252627957,0.07740011220368975,0.028945818028412743,0.12982522757879492,0
49,0.06393522460168051,0.0225578280156117,0.07137725248778552,0.050826718492674124,-0.015942444358000383,0.04459030394298337,0
50,-0.06044616790346445,0.026893585643834695,0.008925973488679264,0.0603642538307399,0.07702178726573602,0.08543016780744933,0
51,0.03137886760949883,0.018261161471811987,-0.0016968929352275171,0.04354720744723902,0.023842525584907813,0.08440254661338921,0
52,0.005297992349316384,0.05761773064284027,0.03411119710434084,0.03786278476688345,0.003743537994508968,0.03478326974267029,0
53,-0.0340578769886999,-0.047512440822904733,0.0803984432208112,-0.02010355643349103,-0.015035293420523375,0.03291223571465123,0
54,-0.03290416499052595,-0.004346851410661812,-0.04054619886849519,0.057495023126391896,-0.05205918553001399,0.01931831671940997,0
55,-0.016373217201010176,0.007424410317755959,0.017238694102556525,-0.03558028228829101,-0.04977367618774543,0.09757302004006395,0
56,0.03711384275790154,0.015771303581017034,-0.026197419626846942,0.005525766870274645,-0.04738343535665703,-0.012572440679688981,0
57,0.01672201021315314,0.01804783526525928,0.031024782761213753,0.04326725287415904,0.07124589083924396,0.04444355173002847,0
58,-0.033403948330765224,-0.05761273951592656,-0.062361698944637514,0.04983401491749483,0.0731553428459851,0.06494243034315537,0
59,0.0039873336676511115,0.11146805610182024,0.02015908521489506,0.05299347065750666,-0.06575699727751244,0.048280270596858896,0
60,-0.009546574641700573,-0.09820377488055576,-0.026338273376814485,0.002770498896443658,-0.025837364172469738,0.10534802147454883,0
61,-0.022851959259877336,0.09698461640432082,-0.014725792974073853,0.03745903807951133,-0.005871824182941187,0.006130684372454255,0
62,-0.01276389839295855,0.014470447235716529,-0.07506835792498727,0.04616584932513267,-0.10692639168665302,0.1298480754164495,0
63,0.08215354076971784,0.02048787257977856,-0.006729274880598156,0.036484524516761055,-0.007673469270039289,-0.026603034292294093,0
64,-0.0028969341556227966,0.04896606161849161,-0.017685177761341726,0.03467291528612236,0.04932278522193249,-0.02765528620055296,0
65,0.029742275938134808,-0.020826832202022943,0.00545710255241142,-0.01716045110747571,0.11950590246252886,-0.0159045700445362,0
66,0.05813447997507547,-0.006746813463647684,0.11758369330955208,0.05766699677260016,-0.019595644460429995,0.0314369710503438,0
67,-0.01264882954570964,0.04856618593558661,0.00569386242376283,0.024993023942605972,-0.03195432022262593,-0.006990457399063809,0
68,0.08729903821699686,0.005604490113434402,0.09680927598902316,0.029931444612667484,0.038154041346893604,0.06411236505798129,0
69,0.014450233738971212,-0.11471474717520287,0.02789512212444359,0.06225967292276864,-0.005377515866622143,0.004613092363724608,0
70,0.02382784543259587,0.059234167596518165,-0.09215372241282101,0.016110878285166507,-0.009945586334972254,-0.03466406807350117,0
71,0.041191890667619,-0.04180867357641942,-0.02375868629123913,-0.04245310824768602,0.02340872487688289,-0.14646973546242106,0
72,0.059075735125057066,0.009310221017465002,-0.030492062554632122,-0.06548383573937687,-0.04510420686012363,0.016844872321179424,0
73,0.02807489953357917,0.06931213089008763,0.07541418745425715,0.06967483772455932,-0.058136471564595456,-0.024689675986572877,0
74,-0.022764366764713516,0.029828338551209577,-0.010422586130576929,-0.0946838646142505,-0.02042275272242026,-0.01755379596328676,0
75,0.04554182652190042,0.034467726088054804,-0.0024360522921229345,-0.030165036614475962,-0.05071721204275646,-0.05118336000600764,0
76,-0.04035565951519631,-0.009530838773595812,-0.049488583942342415,-0.009622452126501159,0.03544488326567932,0.07659083552217702,0
77,0.059493723014864275,-0.08576062991526223,-0.06839164228008794,-0.06179433442603833,0.08574631429336585,-0.04540234272930427,0
78,-0.009886443800940408,-0.022908170113115193,0.08608722640882552,0.06377821133564293,0.004183989795423898,-0.03334247684125996,0
79,0.06477732522615517,-0.0909876236242804,0.013865176708534889,0.003026206903583367,-0.0038761103741130946,-0.07770274798953287,0
80,-0.02454297186442334,0.03718203994293515,-0.030203685911761664,-0.004875003046594106,0.034498447483188026,-0.08032690497702802,0
81,-0.013858899795921129,0.04473605235337966,0.010546992799658999,-0.04665438661741645,-0.020788531821188772,-0.026646254694587906,0
82,-0.02884135981291673,0.0027291313092079853,-0.05227084826666874,-0.1480242329800711,0.037820744064819854,-0.010379282805384854,0
83,0.02910420716169581,-0.0320747408929971,0.006649423611993808,0.03686872041741617,-0.033823466963531876,-0.019989610089321732,0
84,0.012630273195815233,0.03736895301373736,0.13288997806025107,-0.061804259374020995,-0.017905503978356524,0.044012072557631794,0
85,-0.018540636163983697,-0.005818367605531508,-0.0038380183526037477,0.08067532237729179,-0.0035134422870590405,-0.004506535740535152,0
86,-0.013091190266758916,0.027664247702367438,0.07988232719000375,0.05915497171401028,-0.02633357436690527,0.02573760422398531,0
87,0.021755001855625896,0.04396084904624316,0.06829367848003916,-0.05268919640507508,-0.003357520404851612,0.02920246890817795,0
88,0.007576867782488792,0.0029032868349274286,-0.07060890434277196,-0.11607852747476759,0.039443996126009864,0.044931399835144485,0
89,-0.007513640840583126,-0.06046310077207726,0.0244265046262798,0.01888879319586579,-0.03437378046364392,-0.01804351800094053,0
90,-0.009683634417700288,0.031217478967341773,-0.03186269035586452,-0.005594320159782966,0.003232245818593476,0.01713656077658339,0
91,-0.08582170871748888,-0.07033805039796108,-0.017250415540605846,-0.05374374953209125,-0.05126727455168832,-0.02948836832811488,0
92,-0.07299966628520026,-0.05119802757409846,0.05426838942122844,0.003479631788898877,-0.022373818029723533,-0.0049287764659692165,0
93,-0.022260440364370856,-0.06975812317869381,-0.011393987596369568,0.0714226017633538,0.0008012832724632761,0.019568434478466797,0
94,-0.043282182189176184,-0.0177349378855063,0.03233067463039635,0.03346456685743796,-0.06097863651169445,0.0332772370559604,0
95,-0.050611964886175836,0.022576962007348163,-0.013331251995331823,0.010169404449039885,-0.08019904424878681,0.05346225224299489,0
96,-0.06219325506546022,-0.009137083598055633,-0.016116264310224754,0.0023651619839941017,-0.050486366093953294,-0.013206355949209533,0
97,-0.013541220772769397,0.06836372801006325,0.06520154972053929,-0.011057288128963425,0.004654075650794285,0.03116660543698241,0
98,-0.06437735670177776,0.12257365435022335,-0.06716640247856781,-0.01424917014881373,0.0460188886456606,-0.0035853319556737144,0
99,0.13262329444415394,0.022430918340582383,0.009519766021179765,0.08224808328691798,0.05175219265995208,0.12855074542356093,0
100,0.2951634252968408,0.20817567274380047,0.2404584955967153,0.31355472837271536,0.1803313256102853,0.19265783870194944,0
101,0.4886129991526565,0.44319256206047997,0.48194597371296427,0.47540128407376403,0.3976524106356854,0.4797468291287206,0
102,0.9054340525433937,0.9655048012233415,0.8461770128195588,0.911889092304285,0.9090419262634408,0.8392162143825856,0
103,1.4366895855443096,1.469239207140922,1.516719872595846,1.425785346318753,1.4231932314947857,1.4896869418510454,0
104,2.277970751903984,2.2381681578666117,2.19798727885174,2.3453665479864196,2.341874653348295,2.2467854678745356,0
105,3.201369915710063,3.2198763080634585,3.2672765294019652,3.1703983577593204,3.3730396396493427,3.2574632539060633,0
106,4.322394548996597,4.364305875950239,4.322149748812458,4.27450648921808,4.320188010811325,4.293806810120449,0
107,5.299557393149618,5.36042404177892,5.250990069761155,5.385338503835892,5.3355951809946,5.360851033216125,0
108,6.2778795961119735,6.285083376780275,6.3526926792629075,6.261787632714046,6.250458646699518,6.3201462510218915,0
109,6.952980874112711,6.870352177365597,6.911372603050627,6.886852108581873,6.867148407385901,6.856128157725367,0
110,6.99373310182258,6.926836575899338,6.943858881276084,6.955594380183212,6.980884064808088,6.960506055036172,0
111,6.472019853751663,6.465761293424222,6.47268655907948,6.511261328308128,6.424776250183505,6.352266639713944,0
112,5.3995270741838475,5.336252755309215,5.391122834781584,5.409013618198421,5.410912847982851,5.44645304599089,0
113,3.8172250419298437,3.8556178117272313,3.8955280450136933,3.8347020532653566,3.726208581126113,3.8300458539605646,0
114,2.0978930483978333,2.0656176332124274,2.0514539658181006,2.034985884783244,2.078437426712981,2.16880787407396,0
115,0.17360308727402127,0.2848340216908245,0.23845092487925026,0.23178829937494275,0.19298988221808894,0.23031317335416646,0
116,-1.3272541673182088,-1.393264564782781,-1.3934509567707887,-1.4167095652288728,-1.3560540266383758,-1.3404423035492834,0
117,-2.5468827954430147,-2.560545295011897,-2.6304788223205198,-2.584669092788997,-2.5284688250597207,-2.551995686006041,0
118,-3.0189784831085564,-3.115252533851893,-3.0237616597984593,-3.03200218016213,-2.969316939297446,-3.01732154948246,0
119,-2.872040896304308,-2.8528847039917777,-2.899596422709809,-2.8960448483060897,-2.7477054806431283,-2.7463197014319247,0
120,-2.244460820504366,-2.1490121342766266,-2.1572118797631843,-2.1980196186781638,-2.2412738441603235,-2.1839566185740056,0
121,-1.2311381143093754,-1.1718563043315613,-1.1354108279186361,-1.1973528026193254,-1.1435037126539993,-1.212186721525866,0
122,-0.1488061585631749,-0.19303088980059138,-0.12970545946772785,-0.059518988824783514,-0.19115416133283228,-0.19260269232287064,0
123,0.8529145520235558,0.8353160835338264,0.8525455902364623,0.8233939390402893,0.8586996529222009,0.8657148206520857,0
124,1.4152176006053683,1.414683341452731,1.4844346470138632,1.4534066715347038,1.454953538919295,1.496259479074772,0
125,1.6462074409282337,1.5509423878591468,1.5318703916832852,1.644526740516264,1.4961217576275896,1.6173618021604035,0
126,1.3548014116677896,1.357554819645988,1.3932989679089443,1.3616241363931552,1.4043232336309417,1.3115365427133767,0
127,0.9158253777255561,0.892421318202523,0.8591117914748594,0.9285439954343369,0.9313716868266009,0.8209244625190182,0
128,0.3439450391670049,0.23374662829225934,0.33778606183275023,0.4068573385114014,0.3219027924308762,0.3052388721632045,0
129,-0.21111672601416162,-0.23139379504380958,-0.2864514332726893,-0.23451632587808913,-0.1019552061988944,-0.21795012795394453,0
130,-0.6631508171847409,-0.6144696231966792,-0.6073666175339889,-0.572884297248162,-0.6467656989143492,-0.6168395193155896,0
131,-0.8293065671902387,-0.8291774458690037,-0.7831327348497507,-0.8530038093859011,-0.7243111508705998,-0.8399767574821397,0
132,-0.709274016698102,-0.6476645280230515,-0.7024894962631337,-0.6834253464492014,-0.6917064184368614,-0.7275680141259206,0
133,-0.4732270587641131,-0.4046213864727415,-0.4892604705059939,-0.4118416601659869,-0.42355622341097476,-0.46870210377372806,0
134,-0.13933700471009294,-0.18545101111788398,-0.25063339895935094,-0.2544367335277069,-0.21146193355110612,-0.18310321656363507,0
135,0.05086328969971252,0.04216425589952041,0.030643691021013074,0.008617824478584196,0.019914555993897826,0.03458518152237855,0
136,0.3019908042889656,0.29894780535725185,0.2882756988679262,0.2668149403593308,0.28818392305284835,0.09956801780932256,0
137,0.34890464671219773,0.37651308422823654,0.4148576888914627,0.3209241204467559,0.27169044959672933,0.26647639678474483,0
138,0.35138060835728135,0.2717165403254349,0.2676591947840127,0.3096585146637527,0.3490146608085398,0.2765702134912772,0
139,0.16124620954726848,0.20051438362964824,0.2716751429943992,0.22454524625499517,0.229773848449852,0.2066885022878678,0
140,0.004411698145040291,0.0769698275560926,0.0022740335507324266,0.05795700467644187,0.07790591871775096,0.011589482682409669,0
141,-0.05196785055560496,0.011623550286477706,0.004517533048482521,-0.020594527865941965,-0.015272995623362305,-0.02781315112019947,0
142,-0.013508368811269947,0.0006177447492071442,-0.15819491969988497,-0.1055699527410296,-0.1154782091275106,-0.06457480674904666,0
143,-0.09416893348531699,-0.10883122044085446,-0.16835672227393944,-0.1946881493917772,-0.13229555553831646,-0.18515140147235493,0
144,-0.11264880996785522,-0.028671873628690003,-0.09828950669803967,-0.1296474551069267,-0.1385506289191611,-0.08049007701180771,0
145,-0.053774165508984964,-0.0136708588069607,-0.15166235851238588,-0.10444613632078924,-0.07038975019879902,-0.10974126250805445,0
146,-0.024564717030085798,-0.03709654850035626,0.020186382837752013,-0.06142478537540756,0.016029823479507762,0.04808652661969359,0
147,0.022752623373118397,0.012454209223179963,0.07399817125188199,0.028635679123659417,0.009787273232769622,-0.004409698830409595,0
148,-0.014527301961364886,0.07020994041887127,-0.00876704274960283,0.07135678461033586,-0.018180180998015657,0.09157434017256975,0
149,0.03395120060953856,0.05023206134476143,-0.042947022423569146,0.10789840452074151,0.04982618094366207,0.1218492299459624,0
150,0.09455761855330774,-0.014836985787303886,0.04477045470764359,0.009085066643519475,-0.04533358543149762,0.05708844010361952,0
151,-0.040759855527326236,0.05909871648522102,-0.012986105203762074,0.045753566322274314,0.09539559181565857,0.04531001494040361,0
152,0.0019078950471907413,-0.048436530003319586,-0.06964963562214059,-0.04751498348538686,0.0052327787101863425,-0.005597458904586408,0
153,0.010999479013707743,-0.05288199255628567,0.03575490652974149,0.029708829524115833,0.009047858230943756,-0.010706591195891044,0
154,-0.011996582771854808,-0.06594180061399357,-0.10805706910524947,0.055610506569396596,0.06404292804382523,-0.025047987365097737,0
155,-0.012233096851234887,-0.006450710077198284,-0.07847028617884409,-0.06752005920056323,0.118715902644287,-0.07277643324905275,0
156,-0.02616842684581496,-0.015494194975620604,-0.08662694398939098,0.020353684898720206,0.0376611351257435,-0.010150963246078872,0
157,0.05582740883312005,-0.037299471424291596,0.030157957511404446,0.04645120814965063,0.022200193530781107,-0.06864007125651651,0
158,-0.026408901311783386,-0.008235802485737685,-0.00760238771558297,-0.05655260380333524,0.06863564993429468,0.03959518306059643,0
159,-0.018018185241556156,-0.05280285431001047,-0.08111735987648151,-0.027682536531071632,0.00451992315944603,0.0494919846244362,0
160,0.02157389195574486,-0.034042943421265875,-0.05031567188120143,-0.008791232050392193,0.027934094902794696,-0.07944826309629553,0
161,-0.08276484915344044,-0.10772194052893043,0.022626774613227908,-0.05319531604083629,0.005931299356554502,-0.08251055841578707,0
162,0.008596384970184641,-0.042448151330282145,-0.012864832647716816,-0.06322730049903998,-0.08381553038725444,-0.05943787324774559,0
163,0.005685652784404964,-0.0011754347542714645,0.0694894605427424,0.0036181525113870663,-0.04783023280171975,-0.016058171976504963,0
164,0.015398199597662622,-0.018260873153435386,0.03588442654946079,-0.08480099768325282,0.07165871310691206,-0.04134651589984141,0
