timestamp,value-0,value-1,is_anomaly
0,0.0,0.0,0
1,0.691927363266592,0.15585153655144346,0
2,0.9353699800320027,0.9964867520590436,0
3,1.1446760558662112,1.0590442014929344,0
4,1.8479561099084618,1.450980114968147,0
5,2.7679961624543656,2.086725384912127,0
6,2.8584151402460263,3.0137146983166665,0
7,3.116972403886272,3.3207900417397855,0
8,3.519232817569814,3.338806437726701,0
9,4.015748239800419,3.4287368644247262,0
10,4.416718566488771,3.7451592837725634,0
11,5.189558649915274,4.510878202567569,0
12,5.342971532304363,4.832320607921119,0
13,5.716324693336194,4.935407845777993,0
14,6.5147781983873845,5.593282095655637,0
15,6.705159984684419,5.90407118329288,0
16,6.810965009540934,6.4732370685529945,0
17,6.9323369340895535,7.394438866492383,0
18,7.713019008777416,7.710733027411454,0
19,8.29158294105677,8.544967513353749,0
20,8.845682221452597,8.634016324618166,0
21,9.224385577033756,9.390821026401731,0
22,9.868598593023373,9.947637200471515,0
23,10.735420078711861,10.742133885929304,0
24,11.655212650491297,10.729561740323167,0
25,12.199338652454397,11.362775644138253,0
26,12.95626549758141,11.855864089666873,0
27,13.123052832765085,12.534726002711869,0
28,13.843164166280031,12.495514514233786,0
29,14.306973990954408,12.544536768613252,0
30,14.64445103666738,12.437172493132804,0
31,15.044780905078138,12.862677689357687,0
32,15.664363497905224,13.39754125759282,0
33,16.500654811007685,13.479028752292622,0
34,16.621136633446152,14.195775636667621,0
35,16.777749448338803,15.02857796163714,0
36,17.62028767773744,15.379168787910368,0
37,18.601709102659466,15.32275382913927,0
38,18.904774863834568,15.807750705888488,0
39,19.254781732307748,16.578045750810396,0
40,19.320407820485567,16.961677125363256,0
41,19.91127408788068,17.444788477886846,0
42,20.166940311212496,17.634907020627843,0
43,21.010620840877472,17.653500719391726,0
44,21.837488688050833,18.039621135100553,0
45,22.599676199244914,18.572832290013018,0
46,22.807187694629793,18.955916703546762,0
47,23.674910847434884,19.19847377331322,0
48,24.6415016176582,19.458704135681806,0
49,24.784287254326085,19.65355177440266,0
50,25.735989660716623,19.77673710599849,0
51,26.604087820583686,20.460220416620395,0
52,26.954274344915646,20.338875870504822,0
53,27.678832254074464,20.44699941081376,0
54,28.461755868332038,20.685184264966054,0
55,28.947022610674658,21.25624182906493,0
56,29.329385941736287,21.486806756097195,0
57,29.70557641050591,21.639279203813505,0
58,30.23152298740737,22.23168585627652,0
59,30.593291299329938,22.53362371825149,0
60,31.26401862477254,22.57772692737263,0
61,31.541541429674933,23.28536278512236,0
62,32.26507600300602,23.629695833494445,0
63,32.91279605742663,23.42269831826292,0
64,33.53089902298833,23.697980208304493,0
65,34.07664870276776,23.820424233052265,0
66,34.1581226004807,23.775559224333794,0
67,35.10886731369337,23.946503194361387,0
68,35.57555046952424,23.759747952271212,0
69,35.61311669906822,24.23933191979526,0
70,36.15121136318933,24.505644584813574,0
71,36.394335893612,25.00533887059536,0
72,36.5625724727205,24.945220225550425,0
73,37.023284644068774,24.98204788540686,0
74,37.27074762530192,25.377465051106125,0
75,37.921719370520464,25.94820747039499,0
76,38.33942793749344,25.76181048671719,0
77,38.613094322414895,26.484197845046836,0
78,39.2093528976476,26.929092951397386,0
79,39.21671072727301,27.17800775406593,0
80,39.25423938480481,27.47545788861672,0
81,40.17501023444089,28.16912244023096,0
82,40.71556290982981,28.345636021080868,0
83,41.660580004078305,28.735789492866754,0
84,41.725479283616714,28.914157175605585,0
85,41.96572430208102,29.09481992529821,0
86,42.42118987408738,29.38601652885997,0
87,42.77796036443663,29.256426813027296,0
88,43.281679799026584,29.794065429242785,0
89,43.94569202709419,29.834492640875574,0
90,44.88121504985305,30.448355285716,0
91,45.090563449237145,30.183289317979202,0
92,45.83187215758791,30.709066686148564,0
93,46.79973672353926,31.291812413375386,0
94,47.40027149174568,31.508946628454012,0
95,47.42811254300826,31.44051360901425,0
96,47.88772729474119,31.754612373007674,0
97,48.4449791280596,32.17970223895929,0
98,48.72474605894664,32.42285782422217,0
99,48.812888302337434,32.512294769563155,0
100,0.0,0.0,0
101,0.750160832954601,0.693400853429044,0
102,1.74080357012678,0.9643579708825095,0
103,2.238992869300759,1.2842448049476811,0
104,2.679595983359934,2.1283524867675925,0
105,3.3638050585484205,2.9895101532474984,0
106,3.567316166880307,3.8329761695564613,0
107,3.6270784410586914,4.683245688298049,0
108,3.956152220519419,4.951000864829135,0
109,4.468240797218083,5.842181043904075,0
110,4.516022161899489,6.13599020853578,0
111,5.372594150582825,6.470684783885889,0
112,5.571751048179892,6.830772117378442,0
113,5.957303549671561,7.67788059767136,0
114,6.719237925414658,8.106217347438653,0
115,7.707608492136229,8.49043270524019,0
116,7.765846322956504,8.667802700002772,0
117,8.201916803175816,8.738027297148864,0
118,9.14948192949986,9.41749592199515,0
119,9.417769129927633,9.914125496293114,0
120,10.139218287037204,10.756263170236979,0
121,11.020853636212616,11.163892764672822,0
122,11.795506256005634,11.614398590853678,0
123,12.348210146051175,11.612996563283334,0
124,12.474347804067326,12.026400212672957,0
125,12.743209349046333,11.927173113006695,0
126,13.466048552946546,11.840387978566794,0
127,14.0613253940506,12.26117789290844,0
128,15.030140084628405,12.622779253326998,0
129,15.093741521006203,13.04823942860019,0
130,15.934837691622304,13.914606318595629,0
131,16.365180865311377,14.095758997906415,0
132,17.271834162263374,14.146043537003472,0
133,17.8872630772963,14.410297525814384,0
134,17.928345442251857,14.613483024861937,0
135,18.19357396475453,15.153439348556804,0
136,19.142364462446448,15.269952142449874,0
137,19.95383040159813,15.172612437963785,0
138,20.49195141163794,15.091436377294043,0
139,21.42598440276858,15.706873294078493,0
140,22.083934313973174,16.373700942762373,0
141,22.731454109543336,17.17890833050904,0
142,23.445412057408106,17.931777856786194,0
143,23.962543949418745,17.869524491200192,0
144,24.49072167084176,17.81770207435128,0
145,25.083215150018166,18.122018114135432,0
146,25.70579054785095,17.950844914048908,0
147,25.90063103950631,18.26266689682055,0
148,26.851134601095445,18.463649268207504,0
149,27.27550662714908,18.993708864532053,0
150,27.8792993844352,19.102697925985066,0
151,28.290115780002626,19.12937074558245,0
152,29.256137239132833,19.068711419683986,0
153,29.627974023699252,18.903863277707156,0
154,29.8497535156328,19.495295783310237,0
155,30.050928747921677,19.3804062280061,0
156,30.5253819277662,19.196571400460556,0
157,30.610148082192534,19.812231556018926,0
158,31.381621427052142,20.52924806086363,0
159,32.236136862962894,21.00713114349481,0
160,32.288469720263556,21.57990845004652,0
161,33.133980531104115,22.16319151131801,0
162,33.64245956641214,22.17446143485431,0
163,34.48778954210087,22.679879630245907,0
164,35.46855071648972,22.60877343169938,0
165,35.69421529954178,22.594483847263888,0
166,36.48675506716312,22.555446305241368,0
167,36.553414896986425,23.328452648774583,0
168,36.57823210843157,23.9304121824457,0
169,36.943598949982224,24.532723520379058,0
170,37.49821944119337,25.189027514661625,0
171,38.424412427608,24.946235420795784,0
172,38.499824603600786,24.947131796158683,0
173,39.16914001996429,25.5859326747086,0
174,39.62908197125825,25.93704646423578,0
175,39.81758182405381,26.482642833475108,0
176,40.78490993540728,26.486415338054954,0
177,41.279735887007824,26.307667295180778,0
178,41.83887254347079,26.54737406407565,0
179,41.98330902762587,26.723966536552968,0
180,42.31741367971244,26.978557746492626,0
181,42.90306801514124,26.71726774763491,0
182,43.66407399809079,27.1631093620203,0
183,44.03036038429732,26.944414203968915,0
184,44.78529292408237,27.630145222407357,0
185,45.02544452010439,27.67736838392032,0
186,45.2092574095862,27.97753082342596,0
187,45.364098804233656,28.05394945865308,0
188,46.061111818167916,28.3335259470759,0
189,46.44757438249585,28.47044028941268,0
190,47.00968526511908,28.19160061440571,0
191,47.08819513357269,28.790942676024663,0
192,47.16607412266398,29.20983684547492,0
193,48.08611228677303,29.188422081321903,0
194,48.45660372383254,29.4654592663534,0
195,49.33831269347113,30.112710260950287,0
196,50.0778759415824,29.89820291919548,0
197,50.747030097117246,30.009524611876188,0
198,51.21773109660831,29.758577756102603,0
199,51.40879323595467,30.251505586075226,0
200,0.0,0.0,0
201,0.4539588330478598,0.30166224163114885,0
202,0.8379779070128179,1.1530451325405175,0
203,1.5869769244177747,1.4138300783961952,0
204,1.704478764630148,1.651689999256305,0
205,2.6252352156848815,2.216761937113497,0
206,3.1587154244296642,2.7909879174348236,0
207,3.5247436901761793,3.5701850585799884,0
208,4.048029939476429,3.651231110762984,0
209,4.177095064305492,4.151577946157972,0
210,5.113665282376331,4.418414288372591,0
211,5.983206451235549,5.138325732067744,0
