timestamp,value-0,value-1,is_anomaly
0,-2.9628847685894026,-3.9969777277089733,0
1,-2.9495229963072145,-4.00749038185373,0
2,-2.937393362735579,-4.0179244295667615,0
3,-2.924183250406562,-4.026534989176984,0
4,-2.909932130166471,-4.035861541882584,0
5,-2.8946436880037982,-4.04332468196708,0
6,-2.879842011315253,-4.049795616214482,0
7,-2.864700864641118,-4.057017561504853,0
8,-2.850747063131113,-4.064116051772304,0
9,-2.837989736529466,-4.071089625164305,0
10,-2.8249203085181804,-4.077103144599214,0
11,-2.8115872403746813,-4.082115094301215,0
12,-2.7972081190644884,-4.086122200075613,0
13,-2.784112741754847,-4.0891202604752435,0
14,-2.770796615622362,-4.09023123184773,0
15,-2.758868283199504,-4.0911155883009265,0
16,-2.745994692821757,-4.091766471158367,0
17,-2.7337507281024496,-4.092177212387885,0
18,-2.720600311245876,-4.092341357243376,0
19,-2.708083501224304,-4.092252687293868,0
20,-2.6946650047358744,-4.093572745006157,0
21,-2.6803650874590255,-4.094630407432746,0
22,-2.665167603558255,-4.094588601136426,0
23,-2.6514078067406484,-4.095149965153688,0
24,-2.638310572582738,-4.095438876445205,0
25,-2.6243415502667977,-4.093707137759932,0
26,-2.6087614234531964,-4.090823683681015,0
27,-2.59158918647384,-4.088490584585319,0
28,-2.575193986171048,-4.08412507847453,0
29,-2.5588333314170977,-4.08113578029633,0
30,-2.5424889831020083,-4.076107124335557,0
31,-2.526106692461241,-4.070781219009082,0
32,-2.5081114509586864,-4.066066930127271,0
33,-2.488517982597026,-4.061128785530467,0
34,-2.4680990359028216,-4.055092641622486,0
35,-2.4484220111281085,-4.047956795743211,0
36,-2.428702702877648,-4.040631178611507,0
37,-2.4073605484025338,-4.03319250478787,0
38,-2.38516486806767,-4.025639645706704,0
39,-2.36291937788205,-4.0170598954352466,0
40,-2.3398711994880763,-4.009119702422845,0
41,-2.3160263418104967,-4.002653389915432,0
42,-2.291389477764593,-3.9950845933507355,0
43,-2.2651680088890984,-3.9872499246157935,0
44,-2.238919260108384,-3.979113725846427,0
45,-2.211883811404258,-3.9689343403582344,0
46,-2.1840612445376055,-3.958421298673035,0
47,-2.1570061350730576,-3.945871476352953,0
48,-2.1307175817046744,-3.9338275095627484,0
49,-2.1036392509252106,-3.9213812322614614,0
50,-2.0765301690856797,-3.908498140670126,0
51,-2.0493176203098846,-3.8951444884964097,0
52,-2.021928910711323,-3.8813264765960103,0
53,-1.9943629009320052,-3.867923992949817,0
54,-1.9658941042528406,-3.8541120038660375,0
55,-1.937316754709223,-3.8390661827128314,0
56,-1.910185540734477,-3.8227956131379095,0
57,-1.8829806263207163,-3.8070548672966735,0
58,-1.8549427023263645,-3.7918934715230956,0
59,-1.8275925568809974,-3.7773233602849254,0
60,-1.8001715980292567,-3.762485097809264,0
61,-1.7726818848751136,-3.748265613827418,0
62,-1.7442942610533412,-3.732139974601129,0
63,-1.7149751185948405,-3.7166624851352457,0
64,-1.6854864548212192,-3.7001025892261916,0
65,-1.6573868431466874,-3.682474946539892,0
66,-1.6291249958729161,-3.666373147377066,0
67,-1.6014667177154411,-3.649273089725418,0
68,-1.5735875409873243,-3.6312295028509047,0
69,-1.5454596982992612,-3.6131692097665824,0
70,-1.5170919191018168,-3.5960191453935835,0
71,-1.4892539452985671,-3.5780885269761917,0
72,-1.4619212824379506,-3.561932655761881,0
73,-1.4358671159250214,-3.547568412641261,0
74,-1.4079946805012533,-3.534141715262643,0
75,-1.3791144507874002,-3.5207602149109003,0
76,-1.3508326639089097,-3.5065706102753462,0
77,-1.3231652690822733,-3.4925034376735535,0
78,-1.2960940803046697,-3.4777823023603434,0
79,-1.2696024804377255,-3.4632969519457797,0
80,-1.243675399730678,-3.4507704825202477,0
81,-1.2167431043511332,-3.4393871479284135,0
82,-1.1895519117577247,-3.428370880022993,0
83,-1.1636446295765026,-3.4160720865481875,0
84,-1.135933587794876,-3.4042126444475604,0
85,-1.106442071243666,-3.392807036385557,0
86,-1.0767123566248156,-3.3818689842748837,0
87,-1.045174699214026,-3.372284334013111,0
88,-1.0134059037691494,-3.3641053460317263,0
89,-0.9806309056168381,-3.357345208906353,0
90,-0.9476301270096865,-3.351144248246653,0
91,-0.9151841853930289,-3.3438080559438594,0
92,-0.8833145531790727,-3.33875919537266,0
93,-0.8512835104373053,-3.334340357408161,0
94,-0.8183533906969709,-3.332306470793503,0
95,-0.7837855953583679,-3.330127054009694,0
96,-0.7483600775199992,-3.328643571429616,0
97,-0.7144119611972615,-3.3261166582901582,0
